Code INSEE,Code Postal,Commune,Département,Région,Statut,Altitude Moyenne,Superficie,Population,geo_point_2d,geo_shape,ID Geofla,Code Commune,Code Canton,Code Arrondissement,Code Département,Code Région,geometry
59402,59143,MILLAM,['NORD'],['NORD-PAS-DE-CALAIS'],['Commune simple'],14.0,1237.0,0.8,"50.85592109576163, 2.251207703285819","{""coordinates"": [[[2.267315584454618, 50.83167443342392], [2.255704534691556, 50.839841892672595], [2.252055698146421, 50.842224519697496], [2.243721116473531, 50.83864830612466], [2.2370244108106982, 50.847588332292304], [2.220251638555859, 50.85535282558511], [2.230794997137369, 50.87389968898397], [2.241676823342169, 50.880946010044056], [2.25448549193643, 50.876932247440564], [2.278225661800489, 50.847277320389914], [2.2814345092147, 50.835022388066605], [2.267315584454618, 50.83167443342392]]], ""type"": ""Polygon""}",17821,402,12,4,59,31,"POLYGON ((2.267315584454618 50.83167443342392, 2.255704534691556 50.839841892672595, 2.252055698146421 50.842224519697496, 2.243721116473531 50.83864830612466, 2.2370244108106982 50.847588332292304, 2.220251638555859 50.85535282558511, 2.230794997137369 50.87389968898397, 2.241676823342169 50.880946010044056, 2.25448549193643 50.876932247440564, 2.278225661800489 50.847277320389914, 2.2814345092147 50.835022388066605, 2.267315584454618 50.83167443342392))"
62317,62156,ETAING,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],50.0,521.0,0.4,"50.27202463257671, 2.998159750356314","{""coordinates"": [[[2.994467961658901, 50.255578303791424], [2.978761630436318, 50.27118205086035], [2.990835784684517, 50.28231726415406], [3.00018216954141, 50.284050499798624], [3.015274133886125, 50.283780191722634], [3.012243509008491, 50.26797780695298], [2.994467961658901, 50.255578303791424]]], ""type"": ""Polygon""}",29950,317,46,1,62,31,"POLYGON ((2.994467961658901 50.255578303791424, 2.978761630436318 50.27118205086035, 2.990835784684517 50.28231726415406, 3.00018216954141 50.284050499798624, 3.015274133886125 50.283780191722634, 3.012243509008491 50.26797780695298, 2.994467961658901 50.255578303791424))"
62769,62185,SAINT-TRICAT,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],21.0,738.0,0.7000000000000001,"50.89266011544082, 1.826640446575726","{""coordinates"": [[[1.815556057397694, 50.87296400865003], [1.796408325989623, 50.889064873338], [1.800222050222276, 50.890913892625235], [1.844679724779128, 50.909814726372595], [1.855468720889742, 50.90961801178201], [1.864085295372347, 50.913841468594164], [1.831084617750686, 50.882584793219166], [1.815556057397694, 50.87296400865003]]], ""type"": ""Polygon""}",15057,769,15,6,62,31,"POLYGON ((1.815556057397694 50.87296400865003, 1.796408325989623 50.889064873338, 1.800222050222276 50.890913892625235, 1.844679724779128 50.909814726372595, 1.855468720889742 50.90961801178201, 1.864085295372347 50.913841468594164, 1.831084617750686 50.882584793219166, 1.815556057397694 50.87296400865003))"
62175,62140,BREVILLERS,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],114.0,306.0,0.1,"50.347373322780065, 2.02124878449029","{""coordinates"": [[[2.022017823941347, 50.33629812183243], [2.011515258026819, 50.339635323834344], [2.007434701749474, 50.34595948709413], [2.010099858538354, 50.35244550562441], [2.029036506858332, 50.357974083811634], [2.036841888944648, 50.34608479126684], [2.028625817475862, 50.343569213706026], [2.022017823941347, 50.33629812183243]]], ""type"": ""Polygon""}",33070,175,26,4,62,31,"POLYGON ((2.022017823941347 50.33629812183243, 2.011515258026819 50.339635323834344, 2.007434701749474 50.34595948709413, 2.010099858538354 50.35244550562441, 2.029036506858332 50.357974083811634, 2.036841888944648 50.34608479126684, 2.028625817475862 50.343569213706026, 2.022017823941347 50.33629812183243))"
62689,62173,RANSART,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],123.0,750.0,0.4,"50.2055666043891, 2.676707688593556","{""coordinates"": [[[2.686317347603174, 50.189098520089736], [2.670894811525196, 50.19694256902909], [2.651726871651122, 50.195327295210426], [2.649024129555472, 50.1977711167233], [2.658671742315398, 50.21098056460377], [2.665621987839899, 50.215866621960494], [2.689314689730239, 50.2203736159561], [2.695839033162706, 50.21530746588326], [2.699203517953806, 50.20724301547012], [2.686317347603174, 50.189098520089736]]], ""type"": ""Polygon""}",21644,689,10,1,62,31,"POLYGON ((2.686317347603174 50.189098520089736, 2.670894811525196 50.19694256902909, 2.651726871651122 50.195327295210426, 2.649024129555472 50.1977711167233, 2.658671742315398 50.21098056460377, 2.665621987839899 50.215866621960494, 2.689314689730239 50.2203736159561, 2.695839033162706 50.21530746588326, 2.699203517953806 50.20724301547012, 2.686317347603174 50.189098520089736))"
62096,62124,BEAUMETZ-LES-CAMBRAI,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],106.0,997.0,0.6000000000000001,"50.1255965767374, 2.9865962252066023","{""coordinates"": [[[2.990169870965723, 50.10361885148742], [2.975881328286224, 50.1123282779805], [2.967846157427863, 50.120103749530415], [2.954350864642021, 50.12278469513019], [2.954433627870943, 50.12395221002567], [2.970562902964637, 50.132129473184285], [2.985004891644836, 50.14608772097023], [2.990007252604058, 50.14947382465514], [2.9947586607760472, 50.1532278912435], [3.003745583690693, 50.15015667925376], [2.994704327003501, 50.13814982603149], [3.002388955054445, 50.12995968254705], [3.000530775884125, 50.12010795755789], [3.010627956969079, 50.11280616768778], [3.003295734154805, 50.10988782763485], [3.00276476829441, 50.10443647331481], [2.990169870965723, 50.10361885148742]]], ""type"": ""Polygon""}",33074,96,11,1,62,31,"POLYGON ((2.990169870965723 50.10361885148742, 2.975881328286224 50.1123282779805, 2.967846157427863 50.120103749530415, 2.954350864642021 50.12278469513019, 2.954433627870943 50.12395221002567, 2.970562902964637 50.132129473184285, 2.985004891644836 50.14608772097023, 2.990007252604058 50.14947382465514, 2.9947586607760472 50.1532278912435, 3.003745583690693 50.15015667925376, 2.994704327003501 50.13814982603149, 3.002388955054445 50.12995968254705, 3.000530775884125 50.12010795755789, 3.010627956969079 50.11280616768778, 3.003295734154805 50.10988782763485, 3.00276476829441 50.10443647331481, 2.990169870965723 50.10361885148742))"
59186,59740,ECCLES,['NORD'],['NORD-PAS-DE-CALAIS'],['Commune simple'],206.0,355.0,0.1,"50.198841334767195, 4.098133416050532","{""coordinates"": [[[4.078491043979616, 50.18871212217283], [4.0914050031255424, 50.20704438911884], [4.104911907499676, 50.209133033382635], [4.117141839817446, 50.20402940366761], [4.116539416243282, 50.200819815972054], [4.098978837905033, 50.18978804906535], [4.078491043979616, 50.18871212217283]]], ""type"": ""Polygon""}",981,186,59,1,59,31,"POLYGON ((4.078491043979616 50.18871212217283, 4.0914050031255424 50.20704438911884, 4.104911907499676 50.209133033382635, 4.117141839817446 50.20402940366761, 4.116539416243282 50.200819815972054, 4.098978837905033 50.18978804906535, 4.078491043979616 50.18871212217283))"
62168,62650,BOURTHES,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],146.0,2244.0,0.7000000000000001,"50.61336916421582, 1.9349952248405722","{""coordinates"": [[[1.930569270497596, 50.577345156002714], [1.923134098647326, 50.58949682503655], [1.918451628840452, 50.59087424032198], [1.9020044993564862, 50.59827825868924], [1.901845446256319, 50.599748848206715], [1.9079651593057991, 50.61535736077918], [1.903729694981135, 50.62456459220814], [1.9300407627997522, 50.64523042956358], [1.9396984969214301, 50.64375162924081], [1.948767084101769, 50.63532942127717], [1.9649919311557742, 50.633482259399685], [1.968351581122677, 50.63068308051097], [1.9656312170270611, 50.607926189335984], [1.949708790165702, 50.59570245662839], [1.95480376016951, 50.59006394028771], [1.930569270497596, 50.577345156002714]]], ""type"": ""Polygon""}",33836,168,29,4,62,31,"POLYGON ((1.930569270497596 50.577345156002714, 1.923134098647326 50.58949682503655, 1.918451628840452 50.59087424032198, 1.9020044993564862 50.59827825868924, 1.901845446256319 50.599748848206715, 1.9079651593057991 50.61535736077918, 1.903729694981135 50.62456459220814, 1.9300407627997522 50.64523042956358, 1.9396984969214301 50.64375162924081, 1.948767084101769 50.63532942127717, 1.9649919311557742 50.633482259399685, 1.968351581122677 50.63068308051097, 1.9656312170270611 50.607926189335984, 1.949708790165702 50.59570245662839, 1.95480376016951 50.59006394028771, 1.930569270497596 50.577345156002714))"
59277,59570,GUSSIGNIES,['NORD'],['NORD-PAS-DE-CALAIS'],['Commune simple'],111.0,339.0,0.3,"50.34058327721428, 3.749985098993389","{""coordinates"": [[[3.734504450705015, 50.33233152688337], [3.735039917703616, 50.339250740083266], [3.7427733202357043, 50.34807506783274], [3.763553995403024, 50.34808290902759], [3.765354682628535, 50.34005403974647], [3.756720841765433, 50.333104076782305], [3.747477083618512, 50.33406726353673], [3.734504450705015, 50.33233152688337]]], ""type"": ""Polygon""}",35879,277,8,1,59,31,"POLYGON ((3.734504450705015 50.33233152688337, 3.735039917703616 50.339250740083266, 3.7427733202357043 50.34807506783274, 3.763553995403024 50.34808290902759, 3.765354682628535 50.34005403974647, 3.756720841765433 50.333104076782305, 3.747477083618512 50.33406726353673, 3.734504450705015 50.33233152688337))"
62645,62215,OYE-PLAGE,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],3.0,3398.0,5.5,"50.981232990254355, 2.039306885935776","{""coordinates"": [[[1.994879074858758, 50.95356420404444], [1.9814453351546841, 50.96739566883441], [1.979569729101112, 50.9806026557528], [1.9729040526514132, 50.98962592989499], [1.9936237103981131, 50.99395643054757], [2.04112487992997, 50.996957683442304], [2.051266045088676, 51.00409426562028], [2.06769781245755, 51.00650504877096], [2.088907272576989, 51.003530810131345], [2.110073383498466, 50.987716786991854], [2.109269899376807, 50.98416792271948], [2.108346323008915, 50.984161342805876], [2.092231099359617, 50.973254384642566], [2.045509024240201, 50.963990014775035], [2.02024389625538, 50.957192325283174], [1.994879074858758, 50.95356420404444]]], ""type"": ""Polygon""}",11162,645,6,5,62,31,"POLYGON ((1.994879074858758 50.95356420404444, 1.9814453351546841 50.96739566883441, 1.979569729101112 50.9806026557528, 1.9729040526514132 50.98962592989499, 1.9936237103981131 50.99395643054757, 2.04112487992997 50.996957683442304, 2.051266045088676 51.00409426562028, 2.06769781245755 51.00650504877096, 2.088907272576989 51.003530810131345, 2.110073383498466 50.987716786991854, 2.109269899376807 50.98416792271948, 2.108346323008915 50.984161342805876, 2.092231099359617 50.973254384642566, 2.045509024240201 50.963990014775035, 2.02024389625538 50.957192325283174, 1.994879074858758 50.95356420404444))"
59319,59492,HOYMILLE,['NORD'],['NORD-PAS-DE-CALAIS'],['Commune simple'],4.0,560.0,3.2,"50.97277995671916, 2.455472195786072","{""coordinates"": [[[2.474964704515399, 50.962063731925596], [2.454114242288937, 50.96070070155278], [2.433696464075759, 50.963857025076685], [2.443356506460327, 50.966304346169494], [2.4437885284527763, 50.9695982211686], [2.435660253147401, 50.97358029850247], [2.449611606069676, 50.98645123562893], [2.4624967673277762, 50.9881397299389], [2.474964704515399, 50.962063731925596]]], ""type"": ""Polygon""}",26643,319,9,4,59,31,"POLYGON ((2.474964704515399 50.962063731925596, 2.454114242288937 50.96070070155278, 2.433696464075759 50.963857025076685, 2.443356506460327 50.966304346169494, 2.4437885284527763 50.9695982211686, 2.435660253147401 50.97358029850247, 2.449611606069676 50.98645123562893, 2.4624967673277762 50.9881397299389, 2.474964704515399 50.962063731925596))"
62501,62990,LESPINOY,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],45.0,399.0,0.2,"50.42761541916386, 1.8644787186574812","{""coordinates"": [[[1.853089486266028, 50.41574886890467], [1.8450518355963812, 50.415153280413186], [1.842134957655432, 50.420414040151464], [1.860432706522515, 50.42781133839841], [1.863862068677903, 50.44153401539666], [1.878739116815812, 50.43885083513836], [1.8801774395046662, 50.42598973836803], [1.853089486266028, 50.41574886890467]]], ""type"": ""Polygon""}",21941,501,18,4,62,31,"POLYGON ((1.853089486266028 50.41574886890467, 1.8450518355963812 50.415153280413186, 1.842134957655432 50.420414040151464, 1.860432706522515 50.42781133839841, 1.863862068677903 50.44153401539666, 1.878739116815812 50.43885083513836, 1.8801774395046662 50.42598973836803, 1.853089486266028 50.41574886890467))"
59615,59232,VIEUX-BERQUIN,['NORD'],['NORD-PAS-DE-CALAIS'],['Commune simple'],17.0,2618.0,2.4,"50.69325047153666, 2.620689171245511","{""coordinates"": [[[2.639599647170931, 50.667228861874406], [2.621388573384862, 50.670450176540555], [2.619121169303042, 50.67336872657514], [2.604384799420626, 50.670702312843865], [2.595144440925716, 50.67308652165033], [2.581953388678889, 50.69527075174761], [2.569576840861629, 50.710124494904306], [2.574702070549151, 50.715687652519776], [2.593964532683591, 50.71942209510163], [2.6039556352533832, 50.717919883971355], [2.633117498349073, 50.70792332611405], [2.676800496413798, 50.69881089184916], [2.678112767311985, 50.69467751196602], [2.664079477026962, 50.691104801518826], [2.667457419436018, 50.67807514183176], [2.651820131150714, 50.674424850745496], [2.639599647170931, 50.667228861874406]]], ""type"": ""Polygon""}",9266,615,6,4,59,31,"POLYGON ((2.639599647170931 50.667228861874406, 2.621388573384862 50.670450176540555, 2.619121169303042 50.67336872657514, 2.604384799420626 50.670702312843865, 2.595144440925716 50.67308652165033, 2.581953388678889 50.69527075174761, 2.569576840861629 50.710124494904306, 2.574702070549151 50.715687652519776, 2.593964532683591 50.71942209510163, 2.6039556352533832 50.717919883971355, 2.633117498349073 50.70792332611405, 2.676800496413798 50.69881089184916, 2.678112767311985 50.69467751196602, 2.664079477026962 50.691104801518826, 2.667457419436018 50.67807514183176, 2.651820131150714 50.674424850745496, 2.639599647170931 50.667228861874406))"
62600,62550,NEDON,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],142.0,497.0,0.2,"50.51782344451632, 2.363070411054462","{""coordinates"": [[[2.343345783559487, 50.500692387473286], [2.338049802497582, 50.508509443099534], [2.364494905503104, 50.5188358981942], [2.361875802942219, 50.52886657366269], [2.370921663712779, 50.54082379165752], [2.373028699221016, 50.539021363572374], [2.381904814361826, 50.51929202739288], [2.363860137194818, 50.508905044413545], [2.357917007585169, 50.50362327478384], [2.343345783559487, 50.500692387473286]]], ""type"": ""Polygon""}",23688,600,27,1,62,31,"POLYGON ((2.343345783559487 50.500692387473286, 2.338049802497582 50.508509443099534, 2.364494905503104 50.5188358981942, 2.361875802942219 50.52886657366269, 2.370921663712779 50.54082379165752, 2.373028699221016 50.539021363572374, 2.381904814361826 50.51929202739288, 2.363860137194818 50.508905044413545, 2.357917007585169 50.50362327478384, 2.343345783559487 50.500692387473286))"
59489,59283,RAIMBEAUCOURT,['NORD'],['NORD-PAS-DE-CALAIS'],['Commune simple'],33.0,1110.0,4.2,"50.436355007796195, 3.102773526284212","{""coordinates"": [[[3.128366837053904, 50.42499891484253], [3.101473959558205, 50.42651409467979], [3.081371330867779, 50.42194172450758], [3.073451096371593, 50.425187378734684], [3.06851938203504, 50.42564803627258], [3.074721678660854, 50.43864296811664], [3.081786038927895, 50.443728324794286], [3.091511206014498, 50.45005905841022], [3.105012697467906, 50.45230146871886], [3.119726109900609, 50.44926296861108], [3.12432298726211, 50.44339664141995], [3.13461046210029, 50.44246126451358], [3.133328191675776, 50.43598140312707], [3.135011908193971, 50.42964189651785], [3.128366837053904, 50.42499891484253]]], ""type"": ""Polygon""}",14258,489,77,3,59,31,"POLYGON ((3.128366837053904 50.42499891484253, 3.101473959558205 50.42651409467979, 3.081371330867779 50.42194172450758, 3.073451096371593 50.425187378734684, 3.06851938203504 50.42564803627258, 3.074721678660854 50.43864296811664, 3.081786038927895 50.443728324794286, 3.091511206014498 50.45005905841022, 3.105012697467906 50.45230146871886, 3.119726109900609 50.44926296861108, 3.12432298726211 50.44339664141995, 3.13461046210029 50.44246126451358, 3.133328191675776 50.43598140312707, 3.135011908193971 50.42964189651785, 3.128366837053904 50.42499891484253))"
62134,62650,BIMONT,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],151.0,683.0,0.1,"50.54097829204507, 1.9096601114086411","{""coordinates"": [[[1.904203482704762, 50.52070823793442], [1.899910709829315, 50.53351560281541], [1.884935925036643, 50.55084074767841], [1.896849531794781, 50.552374588817166], [1.9227412676658582, 50.55322170730137], [1.933101067610814, 50.537082266107774], [1.919710974392276, 50.53424638620876], [1.9135944689190172, 50.52595249474987], [1.904203482704762, 50.52070823793442]]], ""type"": ""Polygon""}",7884,134,29,4,62,31,"POLYGON ((1.904203482704762 50.52070823793442, 1.899910709829315 50.53351560281541, 1.884935925036643 50.55084074767841, 1.896849531794781 50.552374588817166, 1.9227412676658582 50.55322170730137, 1.933101067610814 50.537082266107774, 1.919710974392276 50.53424638620876, 1.9135944689190172 50.52595249474987, 1.904203482704762 50.52070823793442))"
62877,62760,WARLINCOURT-LES-PAS,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],156.0,520.0,0.2,"50.18418073037837, 2.50628872794737","{""coordinates"": [[[2.501461577111677, 50.1667291353819], [2.493561341378816, 50.16683154720088], [2.501252133117044, 50.17096698156899], [2.4853714772345983, 50.19134035961422], [2.495690327572777, 50.19456202411803], [2.5273089297417153, 50.192586282450144], [2.525918390321878, 50.18572018885773], [2.501461577111677, 50.1667291353819]]], ""type"": ""Polygon""}",36290,877,40,1,62,31,"POLYGON ((2.501461577111677 50.1667291353819, 2.493561341378816 50.16683154720088, 2.501252133117044 50.17096698156899, 2.4853714772345983 50.19134035961422, 2.495690327572777 50.19456202411803, 2.5273089297417153 50.192586282450144, 2.525918390321878 50.18572018885773, 2.501461577111677 50.1667291353819))"
62650,62118,PELVES,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],63.0,665.0,0.7000000000000001,"50.287212147727445, 2.917979316038123","{""coordinates"": [[[2.917633203070919, 50.27428997170125], [2.909594706535362, 50.27236286033906], [2.889946251400695, 50.281882376026005], [2.889809345692702, 50.28683850992731], [2.898158607660438, 50.28831819634054], [2.9124411570068722, 50.295233737986734], [2.923330821516986, 50.29581562157446], [2.935796721004556, 50.30260154053873], [2.943225367605629, 50.30348507736677], [2.945274321124808, 50.301394014083016], [2.93801555550725, 50.28793166718351], [2.917633203070919, 50.27428997170125]]], ""type"": ""Polygon""}",12876,650,46,1,62,31,"POLYGON ((2.917633203070919 50.27428997170125, 2.909594706535362 50.27236286033906, 2.889946251400695 50.281882376026005, 2.889809345692702 50.28683850992731, 2.898158607660438 50.28831819634054, 2.9124411570068722 50.295233737986734, 2.923330821516986 50.29581562157446, 2.935796721004556 50.30260154053873, 2.943225367605629 50.30348507736677, 2.945274321124808 50.301394014083016, 2.93801555550725 50.28793166718351, 2.917633203070919 50.27428997170125))"
59299,59510,HEM,['NORD'],['NORD-PAS-DE-CALAIS'],['Commune simple'],36.0,967.0,17.2,"50.654804945586044, 3.193056326079533","{""coordinates"": [[[3.206244337610503, 50.634636590609915], [3.196917450280107, 50.63474147643073], [3.185796219994286, 50.63806114345843], [3.17938903717981, 50.653748369435235], [3.169447941549942, 50.6527841599264], [3.162036033792198, 50.65684132745434], [3.173320524247335, 50.6705292267876], [3.19590761357197, 50.66887140624513], [3.199404380345153, 50.67113621849972], [3.206105143091988, 50.66604609392249], [3.209328206559467, 50.66356391273472], [3.218453306796061, 50.661286774292726], [3.220896872428589, 50.655117330521136], [3.207907799604882, 50.644469563191855], [3.206244337610503, 50.634636590609915]]], ""type"": ""Polygon""}",36393,299,33,5,59,31,"POLYGON ((3.206244337610503 50.634636590609915, 3.196917450280107 50.63474147643073, 3.185796219994286 50.63806114345843, 3.17938903717981 50.653748369435235, 3.169447941549942 50.6527841599264, 3.162036033792198 50.65684132745434, 3.173320524247335 50.6705292267876, 3.19590761357197 50.66887140624513, 3.199404380345153 50.67113621849972, 3.206105143091988 50.66604609392249, 3.209328206559467 50.66356391273472, 3.218453306796061 50.661286774292726, 3.220896872428589 50.655117330521136, 3.207907799604882 50.644469563191855, 3.206244337610503 50.634636590609915))"
59280,59151,HAMEL,['NORD'],['NORD-PAS-DE-CALAIS'],['Commune simple'],48.0,359.0,0.8,"50.2819824196656, 3.068505910611259","{""coordinates"": [[[3.061810938012354, 50.27209320021998], [3.054641447685543, 50.275328973928], [3.055097373914021, 50.28229630904379], [3.055203602542628, 50.28975755967141], [3.058570167238316, 50.2923957250072], [3.071779186984908, 50.287136227941225], [3.087616372992795, 50.28798794013348], [3.084447368146846, 50.278508608046494], [3.061810938012354, 50.27209320021998]]], ""type"": ""Polygon""}",15565,280,1,3,59,31,"POLYGON ((3.061810938012354 50.27209320021998, 3.054641447685543 50.275328973928, 3.055097373914021 50.28229630904379, 3.055203602542628 50.28975755967141, 3.058570167238316 50.2923957250072, 3.071779186984908 50.287136227941225, 3.087616372992795 50.28798794013348, 3.084447368146846 50.278508608046494, 3.061810938012354 50.27209320021998))"
59466,59710,PONT-A-MARCQ,['NORD'],['NORD-PAS-DE-CALAIS'],['Chef-lieu canton'],36.0,226.0,2.6,"50.52132248024737, 3.115359647385539","{""coordinates"": [[[3.132293424006205, 50.51837613055805], [3.123528346964867, 50.51495642388392], [3.109119451338785, 50.51785119319169], [3.105046630274465, 50.51581720713907], [3.101017221471267, 50.5212239799894], [3.107791553915212, 50.52887454041323], [3.122244701820009, 50.525477292107084], [3.132293424006205, 50.51837613055805]]], ""type"": ""Polygon""}",13810,466,48,5,59,31,"POLYGON ((3.132293424006205 50.51837613055805, 3.123528346964867 50.51495642388392, 3.109119451338785 50.51785119319169, 3.105046630274465 50.51581720713907, 3.101017221471267 50.5212239799894, 3.107791553915212 50.52887454041323, 3.122244701820009 50.525477292107084, 3.132293424006205 50.51837613055805))"
59094,59630,BOURBOURG,['NORD'],['NORD-PAS-DE-CALAIS'],['Chef-lieu canton'],3.0,3864.0,6.8,"50.942400170238884, 2.203554484357381","{""coordinates"": [[[2.165550063137074, 50.91165310359927], [2.151316737556695, 50.932566912515526], [2.141818807423808, 50.947473975483206], [2.179778601985216, 50.966297390985204], [2.183695521134437, 50.9726021160886], [2.237223495886796, 50.966409841565294], [2.264576034460902, 50.95532511628831], [2.257983143003853, 50.938350096393116], [2.241592995301754, 50.915421342207296], [2.205976735356296, 50.92416184972716], [2.19842754690119, 50.91963721612368], [2.197390614075193, 50.91263327736342], [2.186875096862064, 50.914413270582436], [2.165550063137074, 50.91165310359927]]], ""type"": ""Polygon""}",32634,94,12,4,59,31,"POLYGON ((2.165550063137074 50.91165310359927, 2.151316737556695 50.932566912515526, 2.141818807423808 50.947473975483206, 2.179778601985216 50.966297390985204, 2.183695521134437 50.9726021160886, 2.237223495886796 50.966409841565294, 2.264576034460902 50.95532511628831, 2.257983143003853 50.938350096393116, 2.241592995301754 50.915421342207296, 2.205976735356296 50.92416184972716, 2.19842754690119 50.91963721612368, 2.197390614075193 50.91263327736342, 2.186875096862064 50.914413270582436, 2.165550063137074 50.91165310359927))"
59465,59360,POMMEREUIL,['NORD'],['NORD-PAS-DE-CALAIS'],['Commune simple'],135.0,643.0,0.8,"50.116969331906226, 3.586937509166011","{""coordinates"": [[[3.6017616440827522, 50.10206358644054], [3.579381171517924, 50.10228800630295], [3.578717703832582, 50.109008994689084], [3.560864693116762, 50.121144306269954], [3.568196748643472, 50.12601416132886], [3.587752928262292, 50.13070892165719], [3.598173503781766, 50.13173631622675], [3.606713221083646, 50.128497258464684], [3.595530924924779, 50.12204084651584], [3.603132847528133, 50.11758512183761], [3.604962134410987, 50.10465238824106], [3.6017616440827522, 50.10206358644054]]], ""type"": ""Polygon""}",32160,465,17,2,59,31,"POLYGON ((3.6017616440827522 50.10206358644054, 3.579381171517924 50.10228800630295, 3.578717703832582 50.109008994689084, 3.560864693116762 50.121144306269954, 3.568196748643472 50.12601416132886, 3.587752928262292 50.13070892165719, 3.598173503781766 50.13173631622675, 3.606713221083646 50.128497258464684, 3.595530924924779 50.12204084651584, 3.603132847528133 50.11758512183761, 3.604962134410987 50.10465238824106, 3.6017616440827522 50.10206358644054))"
62332,62173,FICHEUX,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],93.0,584.0,0.5,"50.225857146547895, 2.7462356066807763","{""coordinates"": [[[2.745635933641509, 50.21414536937813], [2.741698014637067, 50.212511854192215], [2.737992828375573, 50.217335049366405], [2.732516452639942, 50.21287836240322], [2.7266803274142513, 50.21822636133683], [2.726035564877244, 50.23393901346209], [2.738582697834556, 50.23320304947864], [2.75514592016511, 50.238507985736526], [2.764475349649337, 50.237412750783584], [2.767230396593342, 50.22587946734569], [2.759347832146504, 50.21751335604766], [2.745635933641509, 50.21414536937813]]], ""type"": ""Polygon""}",18664,332,10,1,62,31,"POLYGON ((2.745635933641509 50.21414536937813, 2.741698014637067 50.212511854192215, 2.737992828375573 50.217335049366405, 2.732516452639942 50.21287836240322, 2.7266803274142513 50.21822636133683, 2.726035564877244 50.23393901346209, 2.738582697834556 50.23320304947864, 2.75514592016511 50.238507985736526, 2.764475349649337 50.237412750783584, 2.767230396593342 50.22587946734569, 2.759347832146504 50.21751335604766, 2.745635933641509 50.21414536937813))"
62539,62130,MAISNIL,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],146.0,521.0,0.3,"50.346716103044166, 2.357723619102868","{""coordinates"": [[[2.342761102900075, 50.33410516735315], [2.337554871277585, 50.341753829979616], [2.345437936720883, 50.34620424287516], [2.344521755104282, 50.3595050448862], [2.357736848062063, 50.36323756600357], [2.361774516046823, 50.35471136689206], [2.370514685819097, 50.352655368579164], [2.375905755193549, 50.344494625111444], [2.3860051618524, 50.338915910262926], [2.385162088379205, 50.33672099898292], [2.362277111420658, 50.340465513022316], [2.350275699299116, 50.334423304127185], [2.342761102900075, 50.33410516735315]]], ""type"": ""Polygon""}",17314,539,43,1,62,31,"POLYGON ((2.342761102900075 50.33410516735315, 2.337554871277585 50.341753829979616, 2.345437936720883 50.34620424287516, 2.344521755104282 50.3595050448862, 2.357736848062063 50.36323756600357, 2.361774516046823 50.35471136689206, 2.370514685819097 50.352655368579164, 2.375905755193549 50.344494625111444, 2.3860051618524 50.338915910262926, 2.385162088379205 50.33672099898292, 2.362277111420658 50.340465513022316, 2.350275699299116 50.334423304127185, 2.342761102900075 50.33410516735315))"
62145,62156,BOIRY-NOTRE-DAME,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],73.0,622.0,0.5,"50.27392964307715, 2.94252395945675","{""coordinates"": [[[2.944477418254264, 50.26115985198198], [2.942036807914108, 50.26416668706735], [2.931658524280818, 50.26320061650813], [2.917633203070919, 50.27428997170125], [2.93801555550725, 50.28793166718351], [2.96453722942487, 50.27800269337532], [2.96279380378186, 50.26712877829713], [2.944477418254264, 50.26115985198198]]], ""type"": ""Polygon""}",29405,145,46,1,62,31,"POLYGON ((2.944477418254264 50.26115985198198, 2.942036807914108 50.26416668706735, 2.931658524280818 50.26320061650813, 2.917633203070919 50.27428997170125, 2.93801555550725 50.28793166718351, 2.96453722942487 50.27800269337532, 2.96279380378186 50.26712877829713, 2.944477418254264 50.26115985198198))"
