cod_nat_catnat,cod_commune,lib_commune,num_risque_jo,lib_risque_jo,dat_deb,dat_fin,dat_pub_arrete,dat_pub_jo,dat_maj
IOME2333648A,62691,Saint-augustin,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62691,Saint-augustin,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0600952A,62692,Rebergues,54.0,Inondations et/ou coulées de boue,2006-08-12,2006-08-14,2006-12-01,2006-12-08,2022-05-24
IOME2333648A,62692,Rebergues,,Inondations et/ou coulées de boue,2023-11-01,2023-11-23,2023-12-17,2023-12-27,
IOME2400969A,62692,Rebergues,,Inondations et/ou coulées de boue,2023-11-01,2023-11-23,2024-01-17,2024-01-29,
INTE1617716A,62693,Rebreuve-ranchicourt,54.0,Inondations et/ou coulées de boue,2016-05-30,2016-05-31,2016-06-28,2016-07-20,2022-05-24
INTE2207961A,62695,Rebreuviette,54.0,Inondations et/ou coulées de boue,2021-11-27,2021-11-29,2022-03-14,2022-03-30,2022-05-24
IOCE0800746A,62695,Rebreuviette,54.0,Inondations et/ou coulées de boue,2007-07-20,2007-07-20,2008-01-10,2008-01-13,2022-05-24
IOME2400974A,62696,Reclinghem,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0200389A,62698,Recques-sur-course,54.0,Inondations et/ou coulées de boue,2002-02-28,2002-03-01,2002-08-01,2002-08-22,2022-05-24
IOME2330533A,62698,Recques-sur-course,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62698,Recques-sur-course,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE0600952A,62699,Recques-sur-hem,54.0,Inondations et/ou coulées de boue,2006-08-13,2006-08-14,2006-12-01,2006-12-08,2022-05-24
INTE1243393A,62699,Recques-sur-hem,54.0,Inondations et/ou coulées de boue,2012-11-02,2012-11-03,2013-01-10,2013-01-13,2022-05-24
IOCE1008437A,62699,Recques-sur-hem,54.0,Inondations et/ou coulées de boue,2009-11-26,2009-11-28,2010-03-30,2010-04-02,2022-05-24
IOME2330533A,62699,Recques-sur-hem,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62699,Recques-sur-hem,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62699,Recques-sur-hem,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0500697A,62700,Regnauville,54.0,Inondations et/ou coulées de boue,2005-07-03,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE0500697A,62701,Rely,54.0,Inondations et/ou coulées de boue,2005-07-03,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE0200208A,62702,Remilly-wirquin,54.0,Inondations et/ou coulées de boue,2002-02-28,2002-03-01,2002-04-30,2002-05-05,2022-05-24
IOME2330533A,62702,Remilly-wirquin,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62702,Remilly-wirquin,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62702,Remilly-wirquin,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0200208A,62704,Renty,54.0,Inondations et/ou coulées de boue,2002-02-28,2002-03-01,2002-04-30,2002-05-05,2022-05-24
INTE1243393A,62704,Renty,54.0,Inondations et/ou coulées de boue,2012-10-29,2012-10-30,2013-01-10,2013-01-13,2022-05-24
INTE1425669A,62704,Renty,54.0,Inondations et/ou coulées de boue,2014-09-20,2014-09-20,2014-11-04,2014-11-07,2022-05-24
IOME2330533A,62704,Renty,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62704,Renty,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62704,Renty,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0600952A,62705,Rety,54.0,Inondations et/ou coulées de boue,2006-08-13,2006-08-13,2006-12-01,2006-12-08,2022-05-24
INTE1240954A,62705,Rety,54.0,Inondations et/ou coulées de boue,2012-11-01,2012-11-03,2012-11-30,2012-12-06,2022-05-24
INTE1810998A,62705,Rety,54.0,Inondations et/ou coulées de boue,2017-12-13,2017-12-14,2018-04-17,2018-05-30,2022-05-24
INTE1928914A,62705,Rety,59.0,Sécheresse,2018-10-01,2018-12-31,2019-10-15,2019-11-15,2022-05-24
IOME2308745A,62705,Rety,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-02,2023-05-02,
IOME2330533A,62705,Rety,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62705,Rety,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE1616446A,62706,Richebourg,54.0,Inondations et/ou coulées de boue,2016-05-29,2016-06-08,2016-06-15,2016-06-16,2022-05-24
IOME2308745A,62706,Richebourg,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2320253A,62706,Richebourg,54.0,Inondations et/ou coulées de boue,2023-06-19,2023-06-19,2023-07-23,2023-07-27,
INTE1626972A,62710,Rimboval,54.0,Inondations et/ou coulées de boue,2016-06-17,2016-06-17,2016-09-26,2016-10-20,2022-05-24
IOME2332866A,62710,Rimboval,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62710,Rimboval,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62710,Rimboval,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE1240954A,62711,Rinxent,54.0,Inondations et/ou coulées de boue,2012-11-01,2012-11-03,2012-11-30,2012-12-06,2022-05-24
INTE1917051A,62711,Rinxent,59.0,Sécheresse,2018-10-01,2018-12-31,2019-06-18,2019-07-17,2022-05-24
IOME2330533A,62711,Rinxent,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62711,Rinxent,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE0100523A,62712,Rivière,61.0,Inondations remontée nappe,2001-03-15,2001-06-06,2001-10-09,2001-10-27,2022-05-24
INTE0100760A,62712,Rivière,54.0,Inondations et/ou coulées de boue,2001-07-07,2001-07-07,2001-12-27,2002-01-18,2022-05-24
INTE0500697A,62712,Rivière,54.0,Inondations et/ou coulées de boue,2005-07-03,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE0500697A,62713,Robecq,54.0,Inondations et/ou coulées de boue,2005-07-03,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE1225668A,62713,Robecq,54.0,Inondations et/ou coulées de boue,2012-03-05,2012-03-07,2012-06-11,2012-06-15,2022-05-24
INTE1311771A,62713,Robecq,54.0,Inondations et/ou coulées de boue,2012-12-29,2012-12-31,2013-05-21,2013-05-25,2022-05-24
INTE1617716A,62713,Robecq,54.0,Inondations et/ou coulées de boue,2016-05-30,2016-06-01,2016-06-28,2016-07-20,2022-05-24
INTE2112080A,62713,Robecq,59.0,Sécheresse,2020-04-01,2020-06-30,2021-04-20,2021-05-07,2022-05-24
INTE2137449A,62713,Robecq,54.0,Inondations et/ou coulées de boue,2021-11-27,2021-11-29,2021-12-20,2022-01-14,2022-05-24
IOME2332866A,62713,Robecq,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62713,Robecq,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62713,Robecq,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE1616446A,62714,Roclincourt,54.0,Inondations et/ou coulées de boue,2016-06-05,2016-06-08,2016-06-15,2016-06-16,2022-05-24
INTE0600952A,62716,Rodelinghem,54.0,Inondations et/ou coulées de boue,2006-08-13,2006-08-13,2006-12-01,2006-12-08,2022-05-24
IOME2313528A,62716,Rodelinghem,59.0,Sécheresse,2022-06-30,2022-09-29,2023-07-20,2023-09-07,
IOME2332866A,62716,Rodelinghem,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62716,Rodelinghem,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE0100523A,62717,Roëllecourt,61.0,Inondations remontée nappe,2001-01-01,2001-05-04,2001-10-09,2001-10-27,2022-05-24
INTE1630434A,62717,Roëllecourt,54.0,Inondations et/ou coulées de boue,2016-06-07,2016-06-07,2016-10-26,2016-12-07,2022-05-24
INTE1818802A,62717,Roëllecourt,54.0,Inondations et/ou coulées de boue,2018-05-31,2018-05-31,2018-07-09,2018-07-27,2022-05-24
INTE0100227A,62719,Rollancourt,61.0,Inondations remontée nappe,2001-01-06,2001-01-15,2001-05-29,2001-06-14,2022-05-24
INTE0100513A,62719,Rollancourt,54.0,Inondations et/ou coulées de boue,2001-01-06,2001-01-15,2001-08-29,2001-09-26,2022-05-24
INTE0100678A,62719,Rollancourt,54.0,Inondations et/ou coulées de boue,2001-07-06,2001-07-07,2001-12-03,2001-12-19,2022-05-24
INTE0500697A,62719,Rollancourt,54.0,Inondations et/ou coulées de boue,2005-07-03,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE0500697A,62720,Rombly,54.0,Inondations et/ou coulées de boue,2005-07-03,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE2137449A,62721,Roquetoire,54.0,Inondations et/ou coulées de boue,2021-11-27,2021-11-29,2021-12-20,2022-01-14,2022-05-24
IOME2330533A,62721,Roquetoire,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62721,Roquetoire,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62721,Roquetoire,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0500697A,62724,Rouvroy,54.0,Inondations et/ou coulées de boue,2005-07-04,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE1502134A,62724,Rouvroy,54.0,Inondations et/ou coulées de boue,2014-09-20,2014-09-20,2015-02-17,2015-02-19,2022-05-24
IOME2332866A,62725,Royon,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62725,Royon,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE0500697A,62726,Ruisseauville,54.0,Inondations et/ou coulées de boue,2005-07-03,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE0100513A,62727,Ruitz,61.0,Inondations remontée nappe,2001-04-16,2001-05-14,2001-08-29,2001-09-26,2022-05-24
INTE1617716A,62727,Ruitz,54.0,Inondations et/ou coulées de boue,2016-05-30,2016-05-31,2016-06-28,2016-07-20,2022-05-24
INTE2014521A,62728,Rumaucourt,54.0,Inondations et/ou coulées de boue,2020-04-17,2020-04-17,2020-06-16,2020-07-10,2022-05-24
INTE0200208A,62729,Rumilly,54.0,Inondations et/ou coulées de boue,2002-02-27,2002-03-01,2002-04-30,2002-05-05,2022-05-24
INTE1243393A,62729,Rumilly,54.0,Inondations et/ou coulées de boue,2012-10-29,2012-10-30,2013-01-10,2013-01-13,2022-05-24
IOME2332866A,62729,Rumilly,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62729,Rumilly,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2330533A,62730,Ruminghem,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62730,Ruminghem,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE0300415A,62732,Sachin,54.0,Inondations et/ou coulées de boue,2002-08-19,2002-08-20,2003-07-29,2003-08-02,2022-05-24
INTE0500697A,62732,Sachin,54.0,Inondations et/ou coulées de boue,2005-07-03,2005-07-04,2005-10-06,2005-10-14,2022-05-24
IOME2311008A,62732,Sachin,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-24,2023-06-09,
INTE1616446A,62733,Sailly-au-bois,54.0,Inondations et/ou coulées de boue,2016-06-05,2016-06-08,2016-06-15,2016-06-16,2022-05-24
INTE1616446A,62735,Sailly-labourse,54.0,Inondations et/ou coulées de boue,2016-05-29,2016-06-08,2016-06-15,2016-06-16,2022-05-24
IOME2320253A,62735,Sailly-labourse,54.0,Inondations et/ou coulées de boue,2023-06-19,2023-06-19,2023-07-23,2023-07-27,
INTE1225668A,62736,Sailly-sur-la-lys,54.0,Inondations et/ou coulées de boue,2012-03-05,2012-03-07,2012-06-11,2012-06-15,2022-05-24
INTE1620877A,62736,Sailly-sur-la-lys,54.0,Inondations et/ou coulées de boue,2016-05-31,2016-05-31,2016-07-26,2016-08-12,2022-05-24
INTE2122515A,62736,Sailly-sur-la-lys,59.0,Sécheresse,2020-04-01,2020-09-30,2021-07-27,2021-08-31,2022-05-24
IOME2308745A,62736,Sailly-sur-la-lys,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2400974A,62736,Sailly-sur-la-lys,,Inondations et/ou coulées de boue,2023-11-01,2023-11-23,2024-01-15,2024-01-23,
INTE1620877A,62741,Saint-amand,54.0,Inondations et/ou coulées de boue,2016-06-07,2016-06-07,2016-07-26,2016-08-12,2022-05-24
IOME2333648A,62742,Saint-aubin,,Inondations et/ou coulées de boue,2023-11-01,2023-11-23,2023-12-17,2023-12-27,
IOME2335302A,62742,Saint-aubin,,Inondations et/ou coulées de boue,2023-10-27,2023-10-31,2023-12-21,2024-01-05,
IOME2400969A,62742,Saint-aubin,,Inondations et/ou coulées de boue,2023-10-26,2023-10-31,2024-01-17,2024-01-29,
INTE0200119A,62745,Saint-denœux,54.0,Inondations et/ou coulées de boue,2001-08-07,2001-08-07,2002-03-12,2002-03-28,2022-05-24
INTE1425669A,62745,Saint-denœux,54.0,Inondations et/ou coulées de boue,2014-07-28,2014-07-28,2014-11-04,2014-11-07,2022-05-24
IOME2400974A,62745,Saint-denœux,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0200571A,62746,Saint-étienne-au-mont,54.0,Inondations et/ou coulées de boue,2002-03-01,2002-03-01,2002-10-29,2002-11-10,2022-05-24
INTE0300415A,62746,Saint-étienne-au-mont,54.0,Inondations et/ou coulées de boue,2003-06-04,2003-06-04,2003-07-29,2003-08-02,2022-05-24
INTE1240954A,62746,Saint-étienne-au-mont,54.0,Inondations et/ou coulées de boue,2012-11-01,2012-11-03,2012-11-30,2012-12-06,2022-05-24
INTE1502134A,62746,Saint-étienne-au-mont,54.0,Inondations et/ou coulées de boue,2014-11-08,2014-11-08,2015-02-17,2015-02-19,2022-05-24
INTE1507293A,62746,Saint-étienne-au-mont,54.0,Inondations et/ou coulées de boue,2015-01-17,2015-01-18,2015-03-27,2015-03-31,2022-05-24
INTE1705706A,62746,Saint-étienne-au-mont,54.0,Inondations et/ou coulées de boue,2016-11-18,2016-11-19,2017-03-24,2017-04-29,2022-05-24
INTE1935602A,62746,Saint-étienne-au-mont,54.0,Inondations et/ou coulées de boue,2019-11-04,2019-11-05,2019-12-12,2019-12-19,2022-05-24
INTE2112080A,62746,Saint-étienne-au-mont,59.0,Sécheresse,2020-04-01,2020-09-30,2021-04-20,2021-05-07,2022-05-24
IOCE1008437A,62746,Saint-étienne-au-mont,54.0,Inondations et/ou coulées de boue,2009-11-26,2009-11-28,2010-03-30,2010-04-02,2022-05-24
IOME2330533A,62746,Saint-étienne-au-mont,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62746,Saint-étienne-au-mont,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62746,Saint-étienne-au-mont,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
IOME2308745A,62747,Saint-floris,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2330533A,62747,Saint-floris,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62747,Saint-floris,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62747,Saint-floris,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE1243393A,62748,Saint-folquin,54.0,Inondations et/ou coulées de boue,2012-11-01,2012-11-03,2013-01-10,2013-01-13,2022-05-24
IOCE1027783A,62748,Saint-folquin,54.0,Inondations et/ou coulées de boue,2009-11-28,2009-11-28,2010-10-29,2010-11-03,2022-05-24
IOME2333648A,62748,Saint-folquin,,Inondations et/ou coulées de boue,2023-11-01,2023-11-23,2023-12-17,2023-12-27,
IOME2400969A,62748,Saint-folquin,,Inondations et/ou coulées de boue,2023-11-01,2023-11-23,2024-01-17,2024-01-29,
INTE0500697A,62749,Saint-georges,54.0,Inondations et/ou coulées de boue,2005-07-03,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE2119792A,62749,Saint-georges,54.0,Inondations et/ou coulées de boue,2021-06-17,2021-06-19,2021-06-30,2021-07-02,2022-05-24
INTE0500697A,62750,Saint-hilaire-cottes,54.0,Inondations et/ou coulées de boue,2005-07-03,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE1415220A,62750,Saint-hilaire-cottes,54.0,Inondations et/ou coulées de boue,2014-04-21,2014-04-21,2014-07-28,2014-08-06,2022-05-24
INTE1240954A,62752,Saint-josse,54.0,Inondations et/ou coulées de boue,2012-10-27,2012-10-29,2012-11-30,2012-12-06,2022-05-24
IOME2330533A,62752,Saint-josse,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62752,Saint-josse,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE1236505A,62754,Saint-léger,54.0,Inondations et/ou coulées de boue,2012-07-05,2012-07-05,2012-10-18,2012-10-21,2022-05-24
INTE0200389A,62755,Saint-léonard,54.0,Inondations et/ou coulées de boue,2002-03-01,2002-03-01,2002-08-01,2002-08-22,2022-05-24
INTE0200563A,62755,Saint-léonard,54.0,Inondations et/ou coulées de boue,2002-03-01,2002-03-01,2002-10-29,2002-11-09,2022-05-24
INTE1502134A,62755,Saint-léonard,54.0,Inondations et/ou coulées de boue,2014-11-08,2014-11-08,2015-02-17,2015-02-19,2022-05-24
INTE1507293A,62755,Saint-léonard,54.0,Inondations et/ou coulées de boue,2015-01-17,2015-01-18,2015-03-27,2015-03-31,2022-05-24
INTE1935602A,62755,Saint-léonard,54.0,Inondations et/ou coulées de boue,2019-11-04,2019-11-05,2019-12-12,2019-12-19,2022-05-24
INTE2112080A,62755,Saint-léonard,59.0,Sécheresse,2020-04-01,2020-09-30,2021-04-20,2021-05-07,2022-05-24
IOME2311008A,62755,Saint-léonard,59.0,Sécheresse,2021-12-31,2022-09-29,2023-04-24,2023-06-09,
IOME2330533A,62755,Saint-léonard,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62755,Saint-léonard,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE1243393A,62756,Sainte-marie-kerque,54.0,Inondations et/ou coulées de boue,2012-11-02,2012-11-04,2013-01-10,2013-01-13,2022-05-24
IOME2330533A,62756,Sainte-marie-kerque,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62756,Sainte-marie-kerque,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE0200389A,62757,Saint-martin-lez-tatinghem,54.0,Inondations et/ou coulées de boue,2002-03-01,2002-03-03,2002-08-01,2002-08-22,2022-05-24
INTE2119792A,62757,Saint-martin-lez-tatinghem,54.0,Inondations et/ou coulées de boue,2021-06-17,2021-06-19,2021-06-30,2021-07-02,2022-05-24
IOCE1008437A,62757,Saint-martin-lez-tatinghem,54.0,Inondations et/ou coulées de boue,2009-11-27,2009-11-29,2010-03-30,2010-04-02,2022-05-24
IOME2308745A,62757,Saint-martin-lez-tatinghem,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2330533A,62757,Saint-martin-lez-tatinghem,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62757,Saint-martin-lez-tatinghem,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62757,Saint-martin-lez-tatinghem,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
IOME2311008A,62758,Saint-martin-boulogne,59.0,Sécheresse,2021-12-31,2022-09-29,2023-04-24,2023-06-09,
IOME2330533A,62758,Saint-martin-boulogne,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62758,Saint-martin-boulogne,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2311008A,62759,Saint-martin-choquel,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-24,2023-06-09,
IOME2330533A,62759,Saint-martin-choquel,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62759,Saint-martin-choquel,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE0200208A,62760,Saint-martin-d'hardinghem,54.0,Inondations et/ou coulées de boue,2002-02-28,2002-03-01,2002-04-30,2002-05-05,2022-05-24
INTE1243393A,62760,Saint-martin-d'hardinghem,54.0,Inondations et/ou coulées de boue,2012-10-29,2012-10-30,2013-01-10,2013-01-13,2022-05-24
IOME2330533A,62760,Saint-martin-d'hardinghem,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62760,Saint-martin-d'hardinghem,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62760,Saint-martin-d'hardinghem,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0500697A,62761,Saint-martin-sur-cojeul,54.0,Inondations et/ou coulées de boue,2005-07-04,2005-07-04,2005-10-06,2005-10-14,2022-05-24
IOME2318045A,62761,Saint-martin-sur-cojeul,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-22,2023-09-25,
INTE1240954A,62762,Saint-michel-sous-bois,54.0,Inondations et/ou coulées de boue,2012-11-01,2012-11-03,2012-11-30,2012-12-06,2022-05-24
INTE1818802A,62763,Saint-michel-sur-ternoise,54.0,Inondations et/ou coulées de boue,2018-05-31,2018-05-31,2018-07-09,2018-07-27,2022-05-24
INTE2137449A,62763,Saint-michel-sur-ternoise,54.0,Inondations et/ou coulées de boue,2021-11-27,2021-11-29,2021-12-20,2022-01-14,2022-05-24
IOME2332866A,62763,Saint-michel-sur-ternoise,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62763,Saint-michel-sur-ternoise,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62763,Saint-michel-sur-ternoise,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0200274A,62765,Saint-omer,54.0,Inondations et/ou coulées de boue,2002-03-01,2002-03-02,2002-07-04,2002-07-24,2022-05-24
INTE1225668A,62765,Saint-omer,54.0,Inondations et/ou coulées de boue,2012-03-05,2012-03-07,2012-06-11,2012-06-15,2022-05-24
INTE2119792A,62765,Saint-omer,54.0,Inondations et/ou coulées de boue,2021-06-17,2021-06-19,2021-06-30,2021-07-02,2022-05-24
IOCE1008437A,62765,Saint-omer,54.0,Inondations et/ou coulées de boue,2009-11-27,2009-11-29,2010-03-30,2010-04-02,2022-05-24
IOME2324730A,62765,Saint-omer,59.0,Sécheresse,2022-03-31,2022-09-29,2023-09-18,2023-10-19,
IOME2332866A,62765,Saint-omer,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62765,Saint-omer,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62765,Saint-omer,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE1243393A,62766,Saint-omer-capelle,54.0,Inondations et/ou coulées de boue,2012-11-02,2012-11-03,2013-01-10,2013-01-13,2022-05-24
IOME2332866A,62766,Saint-omer-capelle,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62766,Saint-omer-capelle,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE1820387A,62767,Saint-pol-sur-ternoise,54.0,Inondations et/ou coulées de boue,2018-05-31,2018-05-31,2018-07-23,2018-08-15,2022-05-24
INTE2121339A,62767,Saint-pol-sur-ternoise,54.0,Inondations et/ou coulées de boue,2021-06-27,2021-06-29,2021-07-09,2021-07-20,2022-05-24
INTE1425669A,62768,Saint-rémy-au-bois,54.0,Inondations et/ou coulées de boue,2014-09-20,2014-09-20,2014-11-04,2014-11-07,2022-05-24
INTE0600952A,62769,Saint-tricat,54.0,Inondations et/ou coulées de boue,2006-08-13,2006-08-13,2006-12-01,2006-12-08,2022-05-24
IOME2308745A,62769,Saint-tricat,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-02,2023-05-02,
IOME2330533A,62769,Saint-tricat,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62769,Saint-tricat,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62769,Saint-tricat,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0200208A,62770,Saint-venant,54.0,Inondations et/ou coulées de boue,2002-03-01,2002-03-01,2002-04-30,2002-05-05,2022-05-24
INTE0500697A,62770,Saint-venant,54.0,Inondations et/ou coulées de boue,2005-07-03,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE2204344A,62770,Saint-venant,54.0,Inondations et/ou coulées de boue,2021-11-27,2021-11-29,2022-02-09,2022-02-13,2022-05-24
IOME2308745A,62770,Saint-venant,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2332866A,62770,Saint-venant,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62770,Saint-venant,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62770,Saint-venant,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
