cod_nat_catnat,cod_commune,lib_commune,num_risque_jo,lib_risque_jo,dat_deb,dat_fin,dat_pub_arrete,dat_pub_jo,dat_maj
INTE9900627A,62524,Longfossé,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOME2330533A,62524,Longfossé,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62524,Longfossé,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62524,Longfossé,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0000391A,62525,Longuenesse,54.0,Inondations et/ou coulées de boue,2000-05-09,2000-05-09,2000-08-03,2000-08-23,2022-05-24
INTE0200274A,62525,Longuenesse,54.0,Inondations et/ou coulées de boue,2002-02-28,2002-03-02,2002-07-04,2002-07-24,2022-05-24
INTE0500053A,62525,Longuenesse,54.0,Inondations et/ou coulées de boue,2004-08-15,2004-08-16,2005-04-15,2005-04-23,2022-05-24
INTE2119792A,62525,Longuenesse,54.0,Inondations et/ou coulées de boue,2021-06-17,2021-06-19,2021-06-30,2021-07-02,2022-05-24
INTE9400582A,62525,Longuenesse,54.0,Inondations et/ou coulées de boue,1994-07-28,1994-07-28,1994-12-06,1994-12-17,2022-05-20
INTE9800515A,62525,Longuenesse,54.0,Inondations et/ou coulées de boue,1998-08-01,1998-08-01,1998-12-29,1999-01-13,2022-05-20
INTE9900627A,62525,Longuenesse,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
NOR19831005,62525,Longuenesse,54.0,Inondations et/ou coulées de boue,1983-06-22,1983-07-07,1983-10-05,1983-10-08,2022-05-20
IOME2332866A,62525,Longuenesse,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62525,Longuenesse,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62525,Longuenesse,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE9900627A,62526,Longueville,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOME2400974A,62526,Longueville,,Inondations et/ou coulées de boue,2023-11-01,2023-11-23,2024-01-15,2024-01-23,
INTE0000391A,62527,Longvilliers,54.0,Inondations et/ou coulées de boue,2000-05-09,2000-05-09,2000-08-03,2000-08-23,2022-05-24
INTE8800136A,62527,Longvilliers,54.0,Inondations et/ou coulées de boue,1988-01-20,1988-02-25,1988-04-07,1988-04-21,2022-05-20
INTE9200458A,62527,Longvilliers,54.0,Inondations et/ou coulées de boue,1991-11-13,1991-11-15,1992-09-21,1992-10-15,2022-05-20
INTE9200458A,62527,Longvilliers,54.0,Inondations et/ou coulées de boue,1991-11-13,1991-11-15,1992-09-21,1992-10-15,2022-05-20
INTE9200458A,62527,Longvilliers,54.0,Inondations et/ou coulées de boue,1991-11-18,1991-11-22,1992-09-21,1992-10-15,2022-05-20
INTE9200458A,62527,Longvilliers,54.0,Inondations et/ou coulées de boue,1991-11-18,1991-11-22,1992-09-21,1992-10-15,2022-05-20
INTE9400004A,62527,Longvilliers,54.0,Inondations et/ou coulées de boue,1993-12-19,1994-01-02,1994-01-11,1994-01-15,2022-05-20
INTE9400171A,62527,Longvilliers,54.0,Inondations et/ou coulées de boue,1993-12-13,1993-12-14,1994-04-12,1994-04-29,2022-05-20
INTE9900627A,62527,Longvilliers,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOCE1008437A,62527,Longvilliers,54.0,Inondations et/ou coulées de boue,2009-11-28,2009-11-28,2010-03-30,2010-04-02,2022-05-24
IOCE1027783A,62527,Longvilliers,54.0,Inondations et/ou coulées de boue,2010-05-26,2010-05-26,2010-10-29,2010-11-03,2022-05-24
IOME2330533A,62527,Longvilliers,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62527,Longvilliers,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE9900627A,62528,Loos-en-gohelle,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
NOR19831005,62528,Loos-en-gohelle,54.0,Inondations et/ou coulées de boue,1983-06-22,1983-07-07,1983-10-05,1983-10-08,2022-05-20
INTE1616446A,62529,Lorgies,54.0,Inondations et/ou coulées de boue,2016-05-29,2016-06-08,2016-06-15,2016-06-16,2022-05-24
INTE9400004A,62529,Lorgies,54.0,Inondations et/ou coulées de boue,1993-12-19,1994-01-02,1994-01-11,1994-01-15,2022-05-20
INTE9800324A,62529,Lorgies,54.0,Inondations et/ou coulées de boue,1998-06-06,1998-06-06,1998-08-10,1998-08-22,2022-05-20
INTE9900627A,62529,Lorgies,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE9200458A,62530,Lottinghen,54.0,Inondations et/ou coulées de boue,1991-11-13,1991-11-15,1992-09-21,1992-10-15,2022-05-20
INTE9900627A,62530,Lottinghen,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOME2332866A,62530,Lottinghen,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62530,Lottinghen,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62530,Lottinghen,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0000391A,62531,Louches,54.0,Inondations et/ou coulées de boue,2000-05-07,2000-05-07,2000-08-03,2000-08-23,2022-05-24
INTE9200458A,62531,Louches,54.0,Inondations et/ou coulées de boue,1991-08-01,1991-08-01,1992-09-21,1992-10-15,2022-05-20
INTE9200458A,62531,Louches,54.0,Inondations et/ou coulées de boue,1991-08-01,1991-08-01,1992-09-21,1992-10-15,2022-05-20
INTE9200458A,62531,Louches,54.0,Inondations et/ou coulées de boue,1991-08-01,1991-08-01,1992-09-21,1992-10-15,2022-05-20
INTE9200458A,62531,Louches,54.0,Inondations et/ou coulées de boue,1991-11-13,1991-11-15,1992-09-21,1992-10-15,2022-05-20
INTE9200458A,62531,Louches,54.0,Inondations et/ou coulées de boue,1991-11-13,1991-11-15,1992-09-21,1992-10-15,2022-05-20
INTE9200458A,62531,Louches,54.0,Inondations et/ou coulées de boue,1991-11-13,1991-11-15,1992-09-21,1992-10-15,2022-05-20
INTE9200458A,62531,Louches,54.0,Inondations et/ou coulées de boue,1991-11-18,1991-11-22,1992-09-21,1992-10-15,2022-05-20
INTE9200458A,62531,Louches,54.0,Inondations et/ou coulées de boue,1991-11-18,1991-11-22,1992-09-21,1992-10-15,2022-05-20
INTE9200458A,62531,Louches,54.0,Inondations et/ou coulées de boue,1991-11-18,1991-11-22,1992-09-21,1992-10-15,2022-05-20
INTE9800515A,62531,Louches,54.0,Inondations et/ou coulées de boue,1998-09-02,1998-09-03,1998-12-29,1999-01-13,2022-05-20
INTE9900627A,62531,Louches,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOME2332866A,62531,Louches,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62531,Louches,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE0000693A,62532,Lozinghem,54.0,Inondations et/ou coulées de boue,2000-08-08,2000-08-08,2000-11-30,2000-12-17,2022-05-24
INTE0200571A,62532,Lozinghem,54.0,Inondations et/ou coulées de boue,2002-08-26,2002-08-27,2002-10-29,2002-11-10,2022-05-24
INTE9900627A,62532,Lozinghem,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE1620877A,62533,Lugy,54.0,Inondations et/ou coulées de boue,2016-06-07,2016-06-07,2016-07-26,2016-08-12,2022-05-24
INTE9400004A,62533,Lugy,54.0,Inondations et/ou coulées de boue,1993-12-19,1994-01-02,1994-01-11,1994-01-15,2022-05-20
INTE9500103A,62533,Lugy,54.0,Inondations et/ou coulées de boue,1994-12-08,1994-12-09,1995-02-21,1995-02-24,2022-05-20
INTE9800515A,62533,Lugy,54.0,Inondations et/ou coulées de boue,1998-10-31,1998-11-01,1998-12-29,1999-01-13,2022-05-20
INTE9900627A,62533,Lugy,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOME2330533A,62533,Lugy,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62533,Lugy,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE0000391A,62534,Lumbres,54.0,Inondations et/ou coulées de boue,2000-05-09,2000-05-09,2000-08-03,2000-08-23,2022-05-24
INTE0200208A,62534,Lumbres,54.0,Inondations et/ou coulées de boue,2002-02-28,2002-03-01,2002-04-30,2002-05-05,2022-05-24
INTE8800136A,62534,Lumbres,54.0,Inondations et/ou coulées de boue,1988-01-20,1988-02-25,1988-04-07,1988-04-21,2022-05-20
INTE9200458A,62534,Lumbres,54.0,Inondations et/ou coulées de boue,1991-11-13,1991-11-15,1992-09-21,1992-10-15,2022-05-20
INTE9200458A,62534,Lumbres,54.0,Inondations et/ou coulées de boue,1991-11-13,1991-11-15,1992-09-21,1992-10-15,2022-05-20
INTE9200458A,62534,Lumbres,54.0,Inondations et/ou coulées de boue,1991-11-18,1991-11-22,1992-09-21,1992-10-15,2022-05-20
INTE9200458A,62534,Lumbres,54.0,Inondations et/ou coulées de boue,1991-11-18,1991-11-22,1992-09-21,1992-10-15,2022-05-20
INTE9400004A,62534,Lumbres,54.0,Inondations et/ou coulées de boue,1993-12-19,1994-01-02,1994-01-11,1994-01-15,2022-05-20
INTE9500103A,62534,Lumbres,54.0,Inondations et/ou coulées de boue,1994-12-08,1994-12-09,1995-02-21,1995-02-24,2022-05-20
INTE9800515A,62534,Lumbres,54.0,Inondations et/ou coulées de boue,1998-08-01,1998-08-01,1998-12-29,1999-01-13,2022-05-20
INTE9900614A,62534,Lumbres,54.0,Inondations et/ou coulées de boue,1999-08-25,1999-08-25,2000-01-28,2000-02-11,2022-05-24
INTE9900627A,62534,Lumbres,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOME2330533A,62534,Lumbres,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62534,Lumbres,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62534,Lumbres,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0200274A,62535,La madelaine-sous-montreuil,61.0,Inondations remontée nappe,2002-02-28,2002-03-03,2002-07-04,2002-07-24,2022-05-24
INTE8800136A,62535,La madelaine-sous-montreuil,54.0,Inondations et/ou coulées de boue,1988-01-20,1988-02-25,1988-04-07,1988-04-21,2022-05-20
INTE9400171A,62535,La madelaine-sous-montreuil,54.0,Inondations et/ou coulées de boue,1993-12-19,1994-01-02,1994-04-12,1994-04-29,2022-05-20
INTE9500103A,62535,La madelaine-sous-montreuil,54.0,Inondations et/ou coulées de boue,1995-01-17,1995-02-05,1995-02-21,1995-02-24,2022-05-20
INTE9500304A,62535,La madelaine-sous-montreuil,54.0,Inondations et/ou coulées de boue,1994-12-25,1994-12-31,1995-07-18,1995-08-03,2022-05-20
INTE9900627A,62535,La madelaine-sous-montreuil,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOCE0768747A,62535,La madelaine-sous-montreuil,54.0,Inondations et/ou coulées de boue,2007-06-19,2007-06-19,2007-10-18,2007-10-25,2022-05-24
NOR19850111,62535,La madelaine-sous-montreuil,54.0,Inondations et/ou coulées de boue,1984-11-22,1984-11-24,1985-01-11,1985-01-26,2022-05-20
IOME2330533A,62535,La madelaine-sous-montreuil,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62535,La madelaine-sous-montreuil,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62535,La madelaine-sous-montreuil,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0200571A,62536,Magnicourt-en-comte,54.0,Inondations et/ou coulées de boue,2002-08-27,2002-08-27,2002-10-29,2002-11-10,2022-05-24
INTE1616446A,62536,Magnicourt-en-comte,54.0,Inondations et/ou coulées de boue,2016-06-05,2016-06-08,2016-06-15,2016-06-16,2022-05-24
INTE1620877A,62536,Magnicourt-en-comte,54.0,Inondations et/ou coulées de boue,2016-06-07,2016-06-07,2016-07-26,2016-08-12,2022-05-24
INTE9400004A,62536,Magnicourt-en-comte,54.0,Inondations et/ou coulées de boue,1993-12-19,1994-01-02,1994-01-11,1994-01-15,2022-05-20
INTE9800324A,62536,Magnicourt-en-comte,54.0,Inondations et/ou coulées de boue,1998-06-06,1998-06-06,1998-08-10,1998-08-22,2022-05-20
INTE9900627A,62536,Magnicourt-en-comte,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE1425669A,62537,Magnicourt-sur-canche,54.0,Inondations et/ou coulées de boue,2014-07-19,2014-07-19,2014-11-04,2014-11-07,2022-05-24
INTE1620877A,62537,Magnicourt-sur-canche,54.0,Inondations et/ou coulées de boue,2016-06-07,2016-06-07,2016-07-26,2016-08-12,2022-05-24
INTE1817087A,62537,Magnicourt-sur-canche,54.0,Inondations et/ou coulées de boue,2018-05-24,2018-05-24,2018-06-26,2018-07-05,2022-05-24
INTE9900627A,62537,Magnicourt-sur-canche,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE1425669A,62538,Maintenay,54.0,Inondations et/ou coulées de boue,2014-09-20,2014-09-20,2014-11-04,2014-11-07,2022-05-24
INTE9900627A,62538,Maintenay,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOME2333648A,62538,Maintenay,,Inondations et/ou coulées de boue,2023-11-01,2023-11-23,2023-12-17,2023-12-27,
INTE9900627A,62539,Maisnil,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE1616446A,62540,Maisnil-lès-ruitz,54.0,Inondations et/ou coulées de boue,2016-05-29,2016-06-08,2016-06-15,2016-06-16,2022-05-24
INTE9800404A,62540,Maisnil-lès-ruitz,54.0,Inondations et/ou coulées de boue,1998-06-06,1998-06-06,1998-10-22,1998-11-13,2022-05-20
INTE9900627A,62540,Maisnil-lès-ruitz,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOCE0800746A,62540,Maisnil-lès-ruitz,54.0,Inondations et/ou coulées de boue,2007-06-08,2007-06-08,2008-01-10,2008-01-13,2022-05-24
INTE9900627A,62541,Maisoncelle,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE9900627A,62542,Maizières,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE0000391A,62543,Mametz,54.0,Inondations et/ou coulées de boue,2000-05-09,2000-05-09,2000-08-03,2000-08-23,2022-05-24
INTE1316146A,62543,Mametz,54.0,Inondations et/ou coulées de boue,2012-12-30,2013-01-01,2013-06-20,2013-06-27,2022-05-24
INTE9400004A,62543,Mametz,54.0,Inondations et/ou coulées de boue,1993-12-19,1994-01-02,1994-01-11,1994-01-15,2022-05-20
INTE9500103A,62543,Mametz,54.0,Inondations et/ou coulées de boue,1994-12-08,1994-12-09,1995-02-21,1995-02-24,2022-05-20
INTE9900627A,62543,Mametz,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOME2330533A,62543,Mametz,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62543,Mametz,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62543,Mametz,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE9900627A,62544,Manin,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE1243393A,62545,Maninghem,54.0,Inondations et/ou coulées de boue,2012-11-01,2012-11-03,2013-01-10,2013-01-13,2022-05-24
INTE9900627A,62545,Maninghem,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE9900627A,62546,Maninghen-henne,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOME2332866A,62546,Maninghen-henne,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62546,Maninghen-henne,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE9500103A,62547,Marant,54.0,Inondations et/ou coulées de boue,1995-01-17,1995-02-05,1995-02-21,1995-02-24,2022-05-20
INTE9500304A,62547,Marant,54.0,Inondations et/ou coulées de boue,1994-12-25,1994-12-31,1995-07-18,1995-08-03,2022-05-20
INTE9900627A,62547,Marant,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOME2332866A,62547,Marant,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62547,Marant,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62547,Marant,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0100227A,62548,Marck,61.0,Inondations remontée nappe,2001-01-07,2001-01-10,2001-05-29,2001-06-14,2022-05-24
INTE0600952A,62548,Marck,54.0,Inondations et/ou coulées de boue,2006-08-12,2006-08-13,2006-12-01,2006-12-08,2022-05-24
INTE9200458A,62548,Marck,54.0,Inondations et/ou coulées de boue,1991-11-18,1991-11-22,1992-09-21,1992-10-15,2022-05-20
INTE9900627A,62548,Marck,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOME2330533A,62548,Marck,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62548,Marck,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE9800067A,62549,Marconne,54.0,Inondations et/ou coulées de boue,1996-05-18,1996-05-18,1998-03-12,1998-03-28,2022-05-20
INTE9900627A,62549,Marconne,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE0500697A,62550,Marconnelle,54.0,Inondations et/ou coulées de boue,2005-07-04,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE9800515A,62550,Marconnelle,54.0,Inondations et/ou coulées de boue,1998-10-31,1998-11-01,1998-12-29,1999-01-13,2022-05-20
INTE9900627A,62550,Marconnelle,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOME2330533A,62550,Marconnelle,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62550,Marconnelle,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE8800136A,62551,Marenla,54.0,Inondations et/ou coulées de boue,1988-01-20,1988-02-25,1988-04-07,1988-04-21,2022-05-20
INTE9500103A,62551,Marenla,54.0,Inondations et/ou coulées de boue,1995-01-17,1995-02-05,1995-02-21,1995-02-24,2022-05-20
INTE9800515A,62551,Marenla,54.0,Inondations et/ou coulées de boue,1998-10-31,1998-11-01,1998-12-29,1999-01-13,2022-05-20
INTE9900627A,62551,Marenla,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOME2332866A,62551,Marenla,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62551,Marenla,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE0000391A,62552,Maresquel-ecquemicourt,54.0,Inondations et/ou coulées de boue,2000-05-09,2000-05-10,2000-08-03,2000-08-23,2022-05-24
INTE0000522A,62552,Maresquel-ecquemicourt,54.0,Inondations et/ou coulées de boue,2000-06-03,2000-06-03,2000-09-25,2000-10-07,2022-05-24
INTE9300213A,62552,Maresquel-ecquemicourt,54.0,Inondations et/ou coulées de boue,1992-05-31,1992-05-31,1993-05-18,1993-06-12,2022-05-20
INTE9900627A,62552,Maresquel-ecquemicourt,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOME2330533A,62552,Maresquel-ecquemicourt,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62552,Maresquel-ecquemicourt,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62552,Maresquel-ecquemicourt,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0000391A,62553,Marest,54.0,Inondations et/ou coulées de boue,2000-06-03,2000-06-03,2000-08-03,2000-08-23,2022-05-24
INTE1617716A,62553,Marest,54.0,Inondations et/ou coulées de boue,2016-05-30,2016-05-31,2016-06-28,2016-07-20,2022-05-24
INTE1620877A,62553,Marest,54.0,Inondations et/ou coulées de boue,2016-06-07,2016-06-07,2016-07-26,2016-08-12,2022-05-24
INTE9400004A,62553,Marest,54.0,Inondations et/ou coulées de boue,1993-12-19,1994-01-02,1994-01-11,1994-01-15,2022-05-20
INTE9500103A,62553,Marest,54.0,Inondations et/ou coulées de boue,1995-01-17,1995-02-05,1995-02-21,1995-02-24,2022-05-20
INTE9500304A,62553,Marest,54.0,Inondations et/ou coulées de boue,1994-12-25,1994-12-31,1995-07-18,1995-08-03,2022-05-20
INTE9800324A,62553,Marest,54.0,Inondations et/ou coulées de boue,1998-06-06,1998-06-06,1998-08-10,1998-08-22,2022-05-20
INTE9900627A,62553,Marest,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE9200458A,62554,Maresville,54.0,Inondations et/ou coulées de boue,1991-11-13,1991-11-15,1992-09-21,1992-10-15,2022-05-20
INTE9400004A,62554,Maresville,54.0,Inondations et/ou coulées de boue,1993-12-19,1994-01-02,1994-01-11,1994-01-15,2022-05-20
INTE9400171A,62554,Maresville,54.0,Inondations et/ou coulées de boue,1993-12-13,1993-12-14,1994-04-12,1994-04-29,2022-05-20
INTE9900627A,62554,Maresville,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOME2330533A,62554,Maresville,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62554,Maresville,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62554,Maresville,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0200571A,62555,Marles-les-mines,54.0,Inondations et/ou coulées de boue,2002-08-27,2002-08-27,2002-10-29,2002-11-10,2022-05-24
INTE9400004A,62555,Marles-les-mines,54.0,Inondations et/ou coulées de boue,1993-12-19,1994-01-02,1994-01-11,1994-01-15,2022-05-20
INTE9900627A,62555,Marles-les-mines,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
NOR19831005,62555,Marles-les-mines,54.0,Inondations et/ou coulées de boue,1983-06-22,1983-07-07,1983-10-05,1983-10-08,2022-05-20
INTE1243393A,62556,Marles-sur-canche,54.0,Inondations et/ou coulées de boue,2012-11-01,2012-11-03,2013-01-10,2013-01-13,2022-05-24
INTE8800136A,62556,Marles-sur-canche,54.0,Inondations et/ou coulées de boue,1988-01-20,1988-02-25,1988-04-07,1988-04-21,2022-05-20
INTE9500304A,62556,Marles-sur-canche,54.0,Inondations et/ou coulées de boue,1994-12-25,1994-12-31,1995-07-18,1995-08-03,2022-05-20
INTE9500699A,62556,Marles-sur-canche,54.0,Inondations et/ou coulées de boue,1995-01-17,1995-02-05,1995-12-26,1996-01-07,2022-05-20
INTE9900627A,62556,Marles-sur-canche,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOME2330533A,62556,Marles-sur-canche,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62556,Marles-sur-canche,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62556,Marles-sur-canche,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE1620877A,62557,Marœuil,54.0,Inondations et/ou coulées de boue,2016-06-06,2016-06-06,2016-07-26,2016-08-12,2022-05-24
INTE9900627A,62557,Marœuil,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE9800324A,62558,Marquay,54.0,Inondations et/ou coulées de boue,1998-06-06,1998-06-06,1998-08-10,1998-08-22,2022-05-20
INTE9900627A,62558,Marquay,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE9900627A,62559,Marquion,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE0000391A,62560,Marquise,54.0,Inondations et/ou coulées de boue,2000-05-08,2000-05-08,2000-08-03,2000-08-23,2022-05-24
INTE0000771A,62560,Marquise,54.0,Inondations et/ou coulées de boue,2000-11-01,2000-11-02,2000-12-27,2000-12-29,2022-05-24
INTE0100107A,62560,Marquise,54.0,Inondations et/ou coulées de boue,2000-11-20,2000-11-21,2001-03-06,2001-03-23,2022-05-24
INTE1240954A,62560,Marquise,54.0,Inondations et/ou coulées de boue,2012-11-01,2012-11-03,2012-11-30,2012-12-06,2022-05-24
INTE8800136A,62560,Marquise,54.0,Inondations et/ou coulées de boue,1988-01-20,1988-02-25,1988-04-07,1988-04-21,2022-05-20
INTE9300148A,62560,Marquise,54.0,Inondations et/ou coulées de boue,1992-10-18,1992-10-20,1993-03-19,1993-03-28,2022-05-20
INTE9900627A,62560,Marquise,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOCE1008437A,62560,Marquise,54.0,Inondations et/ou coulées de boue,2009-11-26,2009-11-28,2010-03-30,2010-04-02,2022-05-24
IOME2330533A,62560,Marquise,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
