cod_nat_catnat,cod_commune,lib_commune,num_risque_jo,lib_risque_jo,dat_deb,dat_fin,dat_pub_arrete,dat_pub_jo,dat_maj
INTE9000196A,59663,Wormhout,59.0,Sécheresse,1989-06-01,1989-12-31,1990-05-14,1990-05-24,2022-05-20
INTE9100177A,59663,Wormhout,59.0,Sécheresse,1990-01-01,1990-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9400331A,59663,Wormhout,59.0,Sécheresse,1992-01-01,1992-12-31,1994-06-30,1994-07-09,2022-05-20
INTE9700484A,59663,Wormhout,59.0,Sécheresse,1993-01-01,1997-04-30,1997-11-03,1997-11-16,2022-05-20
INTE9900161A,59663,Wormhout,59.0,Sécheresse,1997-05-01,1998-06-30,1999-04-16,1999-05-02,2022-05-23
INTX9210277A,59663,Wormhout,59.0,Sécheresse,1991-01-01,1991-12-31,1992-07-31,1992-08-18,2022-05-20
INTX9210277A,59663,Wormhout,59.0,Sécheresse,1991-11-19,1991-11-20,1992-07-31,1992-08-18,2022-05-20
IOCE1032143A,59663,Wormhout,59.0,Sécheresse,2009-07-01,2009-09-30,2010-12-13,2011-01-13,2022-05-24
IOME2308745A,59663,Wormhout,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE9000100A,59664,Wulverdinghe,59.0,Sécheresse,1989-06-01,1989-12-31,1990-03-09,1990-03-22,2022-05-20
INTE9300372A,59664,Wulverdinghe,59.0,Sécheresse,1992-01-01,1992-12-31,1993-08-16,1993-09-03,2022-05-20
INTE9600301A,59664,Wulverdinghe,59.0,Sécheresse,1993-01-01,1995-09-30,1996-07-17,1996-09-04,2022-05-20
INTX9210277A,59664,Wulverdinghe,59.0,Sécheresse,1990-01-01,1991-12-31,1992-07-31,1992-08-18,2022-05-20
INTE0000771A,59665,Wylder,59.0,Sécheresse,1996-01-01,1996-12-31,2000-12-27,2000-12-29,2022-05-24
INTE9000196A,59665,Wylder,59.0,Sécheresse,1989-06-01,1989-12-31,1990-05-14,1990-05-24,2022-05-20
INTE9100177A,59665,Wylder,59.0,Sécheresse,1990-01-01,1990-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9300372A,59665,Wylder,59.0,Sécheresse,1992-01-01,1992-12-31,1993-08-16,1993-09-03,2022-05-20
INTX9210277A,59665,Wylder,59.0,Sécheresse,1991-01-01,1991-12-31,1992-07-31,1992-08-18,2022-05-20
INTX9210277A,59665,Wylder,59.0,Sécheresse,1991-11-19,1991-11-20,1992-07-31,1992-08-18,2022-05-20
IOME2308745A,59665,Wylder,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-02,2023-05-02,
INTE2112080A,59666,Zegerscappel,59.0,Sécheresse,2020-04-01,2020-06-30,2021-04-20,2021-05-07,2022-05-24
INTE9000100A,59666,Zegerscappel,59.0,Sécheresse,1989-06-01,1989-12-31,1990-03-09,1990-03-22,2022-05-20
INTE9100177A,59666,Zegerscappel,59.0,Sécheresse,1990-01-01,1990-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9300372A,59666,Zegerscappel,59.0,Sécheresse,1992-01-01,1992-09-30,1993-08-16,1993-09-03,2022-05-20
INTE9500338A,59666,Zegerscappel,59.0,Sécheresse,1993-01-01,1993-09-30,1995-07-28,1995-09-09,2022-05-20
INTE9800027A,59666,Zegerscappel,59.0,Sécheresse,1994-01-01,1997-06-30,1998-02-02,1998-02-18,2022-05-20
INTX9210277A,59666,Zegerscappel,59.0,Sécheresse,1991-01-01,1991-12-31,1992-07-31,1992-08-18,2022-05-20
INTX9210277A,59666,Zegerscappel,59.0,Sécheresse,1991-11-19,1991-11-20,1992-07-31,1992-08-18,2022-05-20
IOCE1032143A,59666,Zegerscappel,59.0,Sécheresse,2009-07-01,2009-09-30,2010-12-13,2011-01-13,2022-05-24
IOME2308745A,59666,Zegerscappel,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE2118485A,59667,Zermezeele,59.0,Sécheresse,2020-04-01,2020-06-30,2021-06-22,2021-07-09,2022-05-24
INTE9100354A,59667,Zermezeele,59.0,Sécheresse,1990-01-01,1990-12-31,1991-08-12,1991-08-30,2022-05-20
INTE9400331A,59667,Zermezeele,59.0,Sécheresse,1991-01-01,1992-12-31,1994-06-30,1994-07-09,2022-05-20
INTE1920338A,59668,Zuydcoote,59.0,Sécheresse,2018-10-01,2018-12-31,2019-07-16,2019-08-09,2022-05-24
INTE9300001A,59668,Zuydcoote,59.0,Sécheresse,1990-01-01,1991-12-31,1993-01-25,1993-02-07,2022-05-20
INTE9400331A,59668,Zuydcoote,59.0,Sécheresse,1992-01-01,1992-12-31,1994-06-30,1994-07-09,2022-05-20
IOME2316198A,59668,Zuydcoote,59.0,Sécheresse,2022-06-30,2022-09-29,2023-07-21,2023-09-13,
INTE1240955A,59669,Zuytpeene,59.0,Sécheresse,2011-04-01,2011-06-30,2012-11-30,2012-12-06,2022-05-24
INTE2118485A,59669,Zuytpeene,59.0,Sécheresse,2020-04-01,2020-06-30,2021-06-22,2021-07-09,2022-05-24
INTE9000100A,59669,Zuytpeene,59.0,Sécheresse,1989-06-01,1989-12-31,1990-03-09,1990-03-22,2022-05-20
INTE9100354A,59669,Zuytpeene,59.0,Sécheresse,1990-01-01,1990-12-31,1991-08-12,1991-08-30,2022-05-20
INTE9300372A,59669,Zuytpeene,59.0,Sécheresse,1991-01-01,1992-09-30,1993-08-16,1993-09-03,2022-05-20
INTE9400331A,59669,Zuytpeene,59.0,Sécheresse,1992-01-01,1992-12-31,1994-06-30,1994-07-09,2022-05-20
INTE9500699A,59669,Zuytpeene,59.0,Sécheresse,1993-01-01,1993-09-30,1995-12-26,1996-01-07,2022-05-20
INTE9800231A,59669,Zuytpeene,59.0,Sécheresse,1994-01-01,1997-12-31,1998-06-12,1998-07-01,2022-05-20
IOME2316198A,59669,Zuytpeene,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-21,2023-09-13,
IOME2318045A,62001,Ablain-saint-nazaire,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-22,2023-09-25,
IOME2311008A,62003,Acheville,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-24,2023-06-09,
INTE9800067A,62006,Achiet-le-petit,59.0,Sécheresse,1995-01-01,1997-01-31,1998-03-12,1998-03-28,2022-05-20
INTE9800356A,62014,Aire-sur-la-lys,59.0,Sécheresse,1995-01-01,1997-04-30,1998-09-18,1998-10-03,2022-05-20
IOME2308745A,62014,Aire-sur-la-lys,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE2118485A,62019,Aix-noulette,59.0,Sécheresse,2020-04-01,2020-09-30,2021-06-22,2021-07-09,2022-05-24
IOME2308745A,62019,Aix-noulette,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTX9210012A,62022,Alincthun,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
INTE9600522A,62024,Alquines,59.0,Sécheresse,1989-05-01,1995-12-31,1996-12-09,1996-12-20,2022-05-20
INTE9800515A,62024,Alquines,59.0,Sécheresse,1996-01-01,1998-06-30,1998-12-29,1999-01-13,2022-05-20
INTE9800404A,62025,Ambleteuse,59.0,Sécheresse,1995-01-01,1997-12-31,1998-10-22,1998-11-13,2022-05-20
IOME2327461A,62032,Angres,59.0,Sécheresse,2022-03-31,2022-09-29,2023-10-16,2023-10-31,
IOME2313528A,62034,Annequin,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-20,2023-09-07,
INTE1917051A,62038,Ardres,59.0,Sécheresse,2018-10-01,2018-12-31,2019-06-18,2019-07-17,2022-05-24
INTE9700555A,62038,Ardres,59.0,Sécheresse,1991-01-01,1997-01-01,1997-12-17,1997-12-30,2022-05-20
INTE9800515A,62038,Ardres,59.0,Sécheresse,1998-01-01,1998-06-30,1998-12-29,1999-01-13,2022-05-20
INTE9800515A,62038,Ardres,59.0,Sécheresse,1998-09-02,1998-09-03,1998-12-29,1999-01-13,2022-05-20
INTX9210012A,62038,Ardres,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOCE1032143A,62038,Ardres,59.0,Sécheresse,2009-07-01,2009-09-30,2010-12-13,2011-01-13,2022-05-24
IOME2318045A,62038,Ardres,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-22,2023-09-25,
IOME2313528A,62039,Arleux-en-gohelle,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-20,2023-09-07,
INTE0100409A,62040,Arques,59.0,Sécheresse,1996-01-01,1996-12-31,2001-07-06,2001-07-18,2022-05-24
INTE2112080A,62040,Arques,59.0,Sécheresse,2020-04-01,2020-09-30,2021-04-20,2021-05-07,2022-05-24
INTE9000354A,62040,Arques,59.0,Sécheresse,1989-05-01,1989-09-01,1990-08-31,1990-09-16,2022-05-20
INTE0000771A,62043,Les attaques,59.0,Sécheresse,1996-01-01,1996-09-30,2000-12-27,2000-12-29,2022-05-24
IOME2308745A,62043,Les attaques,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-02,2023-05-02,
IOME2308745A,62045,Aubigny-en-artois,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2308745A,62052,Audembert,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-02,2023-05-02,
IOME2308745A,62067,Avroult,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-02,2023-05-02,
IOME2311008A,62068,Ayette,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-24,2023-06-09,
IOME2308745A,62075,Baincthun,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-02,2023-05-02,
INTE1928914A,62078,Balinghem,59.0,Sécheresse,2018-10-01,2018-12-31,2019-10-15,2019-11-15,2022-05-24
INTE2118485A,62083,Barlin,59.0,Sécheresse,2020-04-01,2020-06-30,2021-06-22,2021-07-09,2022-05-24
IOME2318045A,62085,Basseux,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-22,2023-09-25,
IOME2311008A,62086,Bavincourt,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-24,2023-06-09,
INTE1917051A,62087,Bayenghem-lès-éperlecques,59.0,Sécheresse,2018-10-01,2018-12-31,2019-06-18,2019-07-17,2022-05-24
INTX9210012A,62087,Bayenghem-lès-éperlecques,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62087,Bayenghem-lès-éperlecques,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE9900346A,62097,Beaumetz-lès-loges,59.0,Sécheresse,1995-04-01,1997-09-30,1999-07-21,1999-08-24,2022-05-23
INTE9300001A,62099,Beaurains,59.0,Sécheresse,1991-01-01,1991-12-31,1993-01-25,1993-02-07,2022-05-20
IOME2313528A,62099,Beaurains,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-20,2023-09-07,
IOME2308745A,62104,Bellebrune,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTX9210012A,62105,Belle-et-houllefort,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62115,Berneville,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTX9210012A,62119,Béthune,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62119,Béthune,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2311008A,62120,Beugin,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-24,2023-06-09,
INTE2207963A,62126,Beuvry,59.0,Sécheresse,2020-04-01,2020-09-30,2022-03-15,2022-03-31,2022-05-24
INTE9700395A,62126,Beuvry,59.0,Sécheresse,1995-01-01,1997-01-01,1997-09-19,1997-10-11,2022-05-20
IOME2311008A,62126,Beuvry,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-24,2023-06-09,
INTE9600255A,62132,Billy-berclau,59.0,Sécheresse,1989-05-01,1995-12-31,1996-06-17,1996-07-09,2022-05-20
INTE9600091A,62138,Blangy-sur-ternoise,59.0,Sécheresse,1989-05-01,1991-12-31,1996-03-18,1996-04-17,2022-05-20
INTE9000354A,62139,Blendecques,59.0,Sécheresse,1989-05-01,1989-09-01,1990-08-31,1990-09-16,2022-05-20
INTE9800231A,62139,Blendecques,59.0,Sécheresse,1991-01-01,1997-12-31,1998-06-12,1998-07-01,2022-05-20
INTX9210012A,62139,Blendecques,59.0,Sécheresse,1989-10-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2324730A,62139,Blendecques,59.0,Sécheresse,2022-03-31,2022-09-29,2023-09-18,2023-10-19,
INTE0000771A,62160,Boulogne-sur-mer,59.0,Sécheresse,1996-01-01,1996-12-31,2000-12-27,2000-12-29,2022-05-24
INTE0000771A,62160,Boulogne-sur-mer,59.0,Sécheresse,2000-11-20,2000-11-21,2000-12-27,2000-12-29,2022-05-24
INTX9210012A,62160,Boulogne-sur-mer,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2311008A,62160,Boulogne-sur-mer,59.0,Sécheresse,2021-12-31,2022-09-29,2023-04-24,2023-06-09,
INTE0100409A,62164,Bourlon,59.0,Sécheresse,1996-01-01,1996-12-31,2001-07-06,2001-07-18,2022-05-24
INTE1824834A,62164,Bourlon,59.0,Sécheresse,2017-01-01,2017-12-31,2018-09-18,2018-10-20,2022-05-24
INTE2118485A,62164,Bourlon,59.0,Sécheresse,2020-04-01,2020-09-30,2021-06-22,2021-07-09,2022-05-24
IOME2311008A,62164,Bourlon,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-24,2023-06-09,
IOME2308745A,62165,Bournonville,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE9500219A,62167,Boursin,59.0,Sécheresse,1989-05-01,1993-09-30,1995-05-03,1995-05-07,2022-05-20
IOME2320254A,62167,Boursin,59.0,Sécheresse,2022-06-30,2022-09-29,2023-07-24,2023-10-03,
INTE9300001A,62170,Bouvigny-boyeffles,59.0,Sécheresse,1991-01-01,1991-12-31,1993-01-25,1993-02-07,2022-05-20
INTE9300656A,62170,Bouvigny-boyeffles,59.0,Sécheresse,1989-05-01,1990-12-31,1993-12-06,1993-12-28,2022-05-20
INTE9800515A,62170,Bouvigny-boyeffles,59.0,Sécheresse,1992-01-01,1998-06-30,1998-12-29,1999-01-13,2022-05-20
IOME2308745A,62170,Bouvigny-boyeffles,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE9300001A,62174,Brêmes,59.0,Sécheresse,1991-01-01,1991-12-31,1993-01-25,1993-02-07,2022-05-20
INTE2118485A,62178,Bruay-la-buissière,59.0,Sécheresse,2020-04-01,2020-06-30,2021-06-22,2021-07-09,2022-05-24
IOME2308745A,62178,Bruay-la-buissière,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE9800231A,62179,Brunembert,59.0,Sécheresse,1995-01-01,1997-12-31,1998-06-12,1998-07-01,2022-05-20
IOME2308745A,62179,Brunembert,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE2112080A,62190,Busnes,59.0,Sécheresse,2020-04-01,2020-06-30,2021-04-20,2021-05-07,2022-05-24
INTX9210012A,62193,Calais,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2313528A,62193,Calais,59.0,Sécheresse,2021-12-31,2022-03-30,2023-07-20,2023-09-07,
IOME2313528A,62193,Calais,59.0,Sécheresse,2022-06-30,2022-09-29,2023-07-20,2023-09-07,
IOME2308745A,62194,Calonne-ricouart,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE9500497A,62195,Calonne-sur-la-lys,59.0,Sécheresse,1991-01-01,1992-12-31,1995-09-28,1995-10-15,2022-05-20
INTE9800288A,62195,Calonne-sur-la-lys,59.0,Sécheresse,1993-01-01,1997-12-31,1998-07-15,1998-07-29,2022-05-20
INTX9210012A,62195,Calonne-sur-la-lys,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62195,Calonne-sur-la-lys,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2308745A,62196,La calotterie,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-02,2023-05-02,
IOME2334289A,62197,Camblain-châtelain,,Sécheresse,2022-03-31,2022-09-29,2023-12-18,2023-12-26,
IOME2313528A,62198,Cambligneul,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-20,2023-09-07,
INTE2207963A,62200,Cambrin,59.0,Sécheresse,2020-07-01,2020-09-30,2022-03-15,2022-03-31,2022-05-24
INTE9300001A,62200,Cambrin,59.0,Sécheresse,1991-01-01,1991-12-31,1993-01-25,1993-02-07,2022-05-20
INTE9900026A,62200,Cambrin,59.0,Sécheresse,1992-01-01,1998-06-30,1999-01-21,1999-02-05,2022-05-23
IOME2311008A,62200,Cambrin,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-24,2023-06-09,
IOME2308745A,62201,Camiers,59.0,Sécheresse,2021-12-31,2022-09-29,2023-04-02,2023-05-02,
INTE2137451A,62205,Campagne-lès-wardrecques,59.0,Sécheresse,2020-04-01,2020-09-30,2021-12-21,2022-01-14,2022-05-24
IOME2313528A,62213,Carency,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-20,2023-09-07,
IOME2313528A,62214,Carly,59.0,Sécheresse,2022-06-30,2022-09-29,2023-07-20,2023-09-07,
INTE1824834A,62215,Carvin,59.0,Sécheresse,2017-01-01,2017-09-30,2018-09-18,2018-10-20,2022-05-24
INTE2112080A,62215,Carvin,59.0,Sécheresse,2020-04-01,2020-09-30,2021-04-20,2021-05-07,2022-05-24
INTE9800067A,62215,Carvin,59.0,Sécheresse,1991-01-01,1997-01-31,1998-03-12,1998-03-28,2022-05-20
INTX9210012A,62215,Carvin,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62215,Carvin,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2318045A,62218,Caucourt,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-22,2023-09-25,
INTE1228647A,62225,Clairmarais,59.0,Sécheresse,2011-04-01,2011-06-30,2012-07-11,2012-07-17,2022-05-24
INTE2112080A,62225,Clairmarais,59.0,Sécheresse,2020-04-01,2020-09-30,2021-04-20,2021-05-07,2022-05-24
INTE9000354A,62225,Clairmarais,59.0,Sécheresse,1989-05-01,1989-09-01,1990-08-31,1990-09-16,2022-05-20
INTE9800231A,62225,Clairmarais,59.0,Sécheresse,1991-01-01,1997-12-31,1998-06-12,1998-07-01,2022-05-20
INTX9210012A,62225,Clairmarais,59.0,Sécheresse,1989-10-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62225,Clairmarais,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2318045A,62229,Cléty,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-22,2023-09-25,
IOME2318045A,62230,Colembert,59.0,Sécheresse,2022-06-30,2022-09-29,2023-07-22,2023-09-25,
IOME2327461A,62232,La comté,59.0,Sécheresse,2022-03-31,2022-09-29,2023-10-16,2023-10-31,
INTE2112080A,62235,Condette,59.0,Sécheresse,2020-07-01,2020-09-30,2021-04-20,2021-05-07,2022-05-24
IOME2313528A,62235,Condette,59.0,Sécheresse,2021-12-31,2022-09-29,2023-07-20,2023-09-07,
INTE1917051A,62239,Coquelles,59.0,Sécheresse,2018-10-01,2018-12-31,2019-06-18,2019-07-17,2022-05-24
IOME2308745A,62240,Corbehem,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE9300001A,62244,Coulogne,59.0,Sécheresse,1991-01-01,1991-12-31,1993-01-25,1993-02-07,2022-05-20
IOME2318045A,62249,Courcelles-lès-lens,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-22,2023-09-25,
INTE2137451A,62252,La couture,59.0,Sécheresse,2020-04-01,2020-09-30,2021-12-21,2022-01-14,2022-05-24
INTE9500219A,62252,La couture,59.0,Sécheresse,1991-01-01,1992-12-31,1995-05-03,1995-05-07,2022-05-20
INTE9700395A,62252,La couture,59.0,Sécheresse,1993-01-01,1997-01-01,1997-09-19,1997-10-11,2022-05-20
INTX9210012A,62252,La couture,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62252,La couture,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTX9210012A,62255,Crémarest,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2313528A,62255,Crémarest,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-20,2023-09-07,
IOME2320254A,62264,Dannes,59.0,Sécheresse,2021-12-31,2022-09-29,2023-07-24,2023-10-03,
INTE2137451A,62265,Delettes,59.0,Sécheresse,2020-04-01,2020-09-30,2021-12-21,2022-01-14,2022-05-24
INTE1917051A,62268,Desvres,59.0,Sécheresse,2018-10-01,2018-12-31,2019-06-18,2019-07-17,2022-05-24
INTE2112080A,62268,Desvres,59.0,Sécheresse,2020-04-01,2020-09-30,2021-04-20,2021-05-07,2022-05-24
INTE9000354A,62268,Desvres,59.0,Sécheresse,1989-05-01,1989-09-01,1990-08-31,1990-09-16,2022-05-20
IOME2308745A,62268,Desvres,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE9300001A,62269,Diéval,59.0,Sécheresse,1991-01-01,1991-12-31,1993-01-25,1993-02-07,2022-05-20
INTE9800515A,62270,Divion,59.0,Sécheresse,1991-01-01,1998-06-30,1998-12-29,1999-01-13,2022-05-20
INTX9210012A,62270,Divion,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62270,Divion,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2308745A,62274,Dourges,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE2137451A,62278,Drouvin-le-marais,59.0,Sécheresse,2020-04-01,2020-06-30,2021-12-21,2022-01-14,2022-05-24
INTE2122515A,62281,Echinghen,59.0,Sécheresse,2020-04-01,2020-09-30,2021-07-27,2021-08-31,2022-05-24
IOME2318045A,62288,Ecques,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-22,2023-09-25,
INTX9210012A,62291,Éleu-dit-leauwette,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
INTE1917051A,62297,Éperlecques,59.0,Sécheresse,2018-10-01,2018-12-31,2019-06-18,2019-07-17,2022-05-24
INTE2112080A,62297,Éperlecques,59.0,Sécheresse,2020-04-01,2020-09-30,2021-04-20,2021-05-07,2022-05-24
INTE9600421A,62297,Éperlecques,59.0,Sécheresse,1991-01-01,1992-12-31,1996-10-01,1996-10-17,2022-05-20
INTE9900124A,62297,Éperlecques,59.0,Sécheresse,1993-01-01,1998-06-30,1999-03-19,1999-04-03,2022-05-23
INTX9210012A,62297,Éperlecques,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62297,Éperlecques,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE1236522A,62308,Escœuilles,59.0,Sécheresse,2011-04-01,2011-06-30,2012-10-18,2012-10-21,2022-05-24
IOME2308745A,62310,Essars,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE2112080A,62324,Farbus,59.0,Sécheresse,2020-04-01,2020-09-30,2021-04-20,2021-05-07,2022-05-24
INTE9700555A,62324,Farbus,59.0,Sécheresse,1995-01-01,1997-01-01,1997-12-17,1997-12-30,2022-05-20
IOME2311008A,62324,Farbus,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-24,2023-06-09,
IOME2318045A,62329,Ferques,59.0,Sécheresse,2022-06-30,2022-09-29,2023-07-22,2023-09-25,
IOME2320254A,62330,Festubert,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-24,2023-10-03,
INTE9800067A,62335,Fillièvres,59.0,Sécheresse,1995-01-01,1997-01-31,1998-03-12,1998-03-28,2022-05-20
INTE0000771A,62338,Fleurbaix,59.0,Sécheresse,1996-01-01,1996-12-31,2000-12-27,2000-12-29,2022-05-24
INTE2112080A,62338,Fleurbaix,59.0,Sécheresse,2020-04-01,2020-09-30,2021-04-20,2021-05-07,2022-05-24
INTX9210012A,62338,Fleurbaix,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62349,Fouquereuil,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE0000771A,62371,Givenchy-en-gohelle,59.0,Sécheresse,1996-01-01,1996-12-31,2000-12-27,2000-12-29,2022-05-24
INTE9600522A,62371,Givenchy-en-gohelle,59.0,Sécheresse,1991-01-01,1995-12-31,1996-12-09,1996-12-20,2022-05-20
INTX9210012A,62371,Givenchy-en-gohelle,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62371,Givenchy-en-gohelle,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE2137451A,62376,Gonnehem,59.0,Sécheresse,2020-04-01,2020-06-30,2021-12-21,2022-01-14,2022-05-24
INTE9800067A,62376,Gonnehem,59.0,Sécheresse,1991-01-01,1997-01-31,1998-03-12,1998-03-28,2022-05-20
INTX9210012A,62376,Gonnehem,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62376,Gonnehem,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE9300001A,62391,Guarbecque,59.0,Sécheresse,1991-01-01,1991-12-31,1993-01-25,1993-02-07,2022-05-20
INTE9800288A,62391,Guarbecque,59.0,Sécheresse,1992-01-01,1997-12-31,1998-07-15,1998-07-29,2022-05-20
INTE1917051A,62393,Guemps,59.0,Sécheresse,2018-10-01,2018-12-31,2019-06-18,2019-07-17,2022-05-24
IOME2320254A,62393,Guemps,59.0,Sécheresse,2021-12-31,2022-03-30,2023-07-24,2023-10-03,
IOME2320254A,62393,Guemps,59.0,Sécheresse,2022-06-30,2022-09-29,2023-07-24,2023-10-03,
INTE1926068A,62397,Guînes,59.0,Sécheresse,2018-10-01,2018-12-31,2019-09-17,2019-10-26,2022-05-24
IOME2308745A,62397,Guînes,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-02,2023-05-02,
INTE2114775A,62401,Haisnes,59.0,Sécheresse,2020-04-01,2020-09-30,2021-05-18,2021-06-06,2022-05-24
IOME2318045A,62402,Halinghen,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-22,2023-09-25,
IOME2311008A,62407,Ham-en-artois,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-24,2023-06-09,
INTE9300656A,62408,Hames-boucres,59.0,Sécheresse,1989-05-01,1991-12-31,1993-12-06,1993-12-28,2022-05-20
IOME2308745A,62408,Hames-boucres,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-02,2023-05-02,
IOME2308745A,62412,Hardinghen,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-02,2023-05-02,
